"file_num","sim_number","size_fracture","volume","gyration_diam","strain"
296,1,308,45537.32,30.78669,"Grande"
296,2,358,55924.27,34.97445,"Grande"
296,3,309,40241.63,29.77269,"Grande"
296,4,362,54873.97,32.61109,"Grande"
296,5,336,54920.61,32.46689,"Grande"
296,6,365,49483.69,32.53608,"Grande"
296,7,270,34781.85,29.59674,"Grande"
296,8,359,55914.04,34.33988,"Grande"
296,9,389,62877.04,33.83877,"Grande"
296,10,337,50104.56,31.63994,"Grande"
296,11,311,40153.39,30.52043,"Grande"
296,12,363,61173.78,36.7975,"Grande"
296,13,312,41326.15,30.99977,"Grande"
296,14,311,37490.36,29.56837,"Grande"
296,15,334,45071.1,32.0582,"Grande"
296,16,387,69027.56,35.22861,"Grande"
296,17,312,44629.65,31.34017,"Grande"
296,18,384,56157.54,33.48244,"Grande"
296,19,389,50029.95,32.16382,"Grande"
296,20,313,41445.39,31.44058,"Grande"
296,21,336,47258.05,32.25642,"Grande"
296,22,309,38239.93,29.35955,"Grande"
296,23,338,45228.22,32.07881,"Grande"
296,24,272,31908.52,28.89185,"Grande"
296,25,363,51132.29,32.97281,"Grande"
296,26,338,49683.99,31.03882,"Grande"
296,27,310,35184.2,29.433,"Grande"
296,28,309,43845.03,31.58929,"Grande"
296,29,335,39934.29,30.83821,"Grande"
296,30,391,58980.14,33.66949,"Grande"
297,1,303,36029.47,29.63157,"Grande"
297,2,361,48576.4,33.13393,"Grande"
297,3,337,48863.74,32.45788,"Grande"
297,4,341,49240.05,33.88381,"Grande"
297,5,306,37923.16,30.75978,"Grande"
297,6,352,56519.62,33.97087,"Grande"
297,7,391,66407.03,35.93595,"Grande"
297,8,274,31317.19,28.42417,"Grande"
297,9,307,43353.92,31.95204,"Grande"
297,10,305,34557.11,29.73304,"Grande"
297,11,325,39713.84,30.1009,"Grande"
297,12,307,45024.64,31.31589,"Grande"
297,13,308,37193.96,29.96246,"Grande"
297,14,306,41903.81,30.68755,"Grande"
297,15,439,77767,38.92446,"Grande"
297,16,341,38505.69,30.93266,"Grande"
297,17,306,30180.64,28.52278,"Grande"
297,18,321,40241.28,31.24177,"Grande"
297,19,303,36846.87,29.13449,"Grande"
297,20,337,52736.02,33.37042,"Grande"
297,21,307,37304.58,29.9669,"Grande"
297,22,398,59554.06,35.95866,"Grande"
297,23,360,48169.9,32.46467,"Grande"
297,24,338,45357.12,32.98688,"Grande"
297,25,364,49402.93,32.28572,"Grande"
297,26,343,47828.36,33.07221,"Grande"
297,27,320,42415.81,31.4405,"Grande"
297,28,305,35377.04,28.9061,"Grande"
297,29,353,50657.51,33.10377,"Grande"
297,30,324,46298.96,32.65368,"Grande"
298,1,393,58679.6,34.24744,"Grande"
298,2,294,41077.19,31.80432,"Grande"
298,3,307,38437.97,29.89506,"Grande"
298,4,392,61301.69,34.10276,"Grande"
298,5,281,39636.56,30.26462,"Grande"
298,6,312,45756.17,30.95196,"Grande"
298,7,396,57053.03,33.53419,"Grande"
298,8,346,56541.75,33.77037,"Grande"
298,9,325,42316.17,29.82007,"Grande"
298,10,349,56229.02,32.37817,"Grande"
298,11,325,41838.99,30.91135,"Grande"
298,12,347,47404.66,31.76049,"Grande"
298,13,421,66273.66,36.64389,"Grande"
298,14,369,59742.08,34.2217,"Grande"
298,15,293,41988.64,31.46238,"Grande"
298,16,327,38722.46,31.36856,"Grande"
298,17,315,45538.76,31.49159,"Grande"
298,18,351,55046.3,33.36804,"Grande"
298,19,325,46331.42,31.91668,"Grande"
298,20,307,41382.5,31.04184,"Grande"
298,21,296,40213.77,31.02032,"Grande"
298,22,349,47289.71,32.4047,"Grande"
298,23,325,44050.02,32.17051,"Grande"
298,24,313,42795.52,31.74573,"Grande"
298,25,298,35568.02,28.85675,"Grande"
298,26,325,45717.25,32.90937,"Grande"
298,27,279,32249.5,28.78938,"Grande"
298,28,266,34654.62,29.26081,"Grande"
298,29,375,53822.15,33.49085,"Grande"
298,30,350,45836.72,32.84929,"Grande"
299,1,366,48463.76,32.83985,"Grande"
299,2,292,35755.87,28.79737,"Grande"
299,3,332,38415.85,30.43526,"Grande"
299,4,365,55463.63,32.82705,"Grande"
299,5,243,25968.43,26.0079,"Grande"
299,6,300,37020.36,31.35655,"Grande"
299,7,340,44994.54,32.04472,"Grande"
299,8,292,33432.77,28.32975,"Grande"
299,9,292,32837.5,30.03799,"Grande"
299,10,311,38304.73,31.36363,"Grande"
299,11,364,50595.5,33.54483,"Grande"
299,12,374,56077.95,36.83545,"Grande"
299,13,323,43556.27,32.56951,"Grande"
299,14,291,37177.98,31.03018,"Grande"
299,15,293,37570.5,28.74274,"Grande"
299,16,291,32539.85,29.14738,"Grande"
299,17,398,61920.36,34.47087,"Grande"
299,18,293,38650.63,31.24654,"Grande"
299,19,340,43554.05,32.41343,"Grande"
299,20,289,33765.83,28.21325,"Grande"
299,21,307,41495.04,30.01053,"Grande"
299,22,309,41467.09,30.78005,"Grande"
299,23,325,36260.11,30.15111,"Grande"
299,24,364,57385.12,37.53897,"Grande"
299,25,290,36400.87,29.26215,"Grande"
299,26,308,29721.91,28.37726,"Grande"
299,27,326,42899.67,30.79007,"Grande"
299,28,407,66511.52,36.15418,"Grande"
299,29,307,35196.63,29.06067,"Grande"
299,30,275,38043.65,29.3672,"Grande"
3,1,348,41589.96,29.93761,"Grande"
3,2,331,50384.65,32.29941,"Grande"
3,3,280,32462.82,28.93515,"Grande"
3,4,329,41077.5,30.8758,"Grande"
3,5,284,35173.74,29.4264,"Grande"
3,6,322,49547.89,31.96425,"Grande"
3,7,368,49715.73,32.64801,"Grande"
3,8,254,27925.54,27.68998,"Grande"
3,9,283,31750.88,28.20931,"Grande"
3,10,407,64478.43,37.33509,"Grande"
3,11,326,49108.66,32.31485,"Grande"
3,12,344,46392.49,31.75242,"Grande"
3,13,346,49499.06,33.13082,"Grande"
3,14,366,53893.16,33.14305,"Grande"
3,15,362,46229.69,32.60999,"Grande"
3,16,303,42589.77,32.01224,"Grande"
3,17,276,33385.85,28.1801,"Grande"
3,18,363,50691.82,32.36829,"Grande"
3,19,349,45408.03,31.26608,"Grande"
3,20,361,48306.79,33.74027,"Grande"
3,21,348,41887.52,31.10987,"Grande"
3,22,304,38187.15,29.22678,"Grande"
3,23,330,41754.28,30.8982,"Grande"
3,24,329,43191.1,31.35512,"Grande"
3,25,303,39993.89,29.61194,"Grande"
3,26,330,42824.09,31.59312,"Grande"
3,27,342,49489.56,32.58307,"Grande"
3,28,283,36298.56,29.34949,"Grande"
3,29,365,50316.74,32.31812,"Grande"
3,30,329,46642.86,32.37247,"Grande"
30,1,319,49050.13,30.92417,"Grande"
30,2,341,53806.25,32.51563,"Grande"
30,3,373,57764.74,34.04408,"Grande"
30,4,313,50754.54,32.45504,"Grande"
30,5,347,48351.57,31.39448,"Grande"
30,6,348,45314.84,31.47988,"Grande"
30,7,300,42019.46,30.8378,"Grande"
30,8,296,40945.48,30.52689,"Grande"
30,9,372,43662.98,32.37167,"Grande"
30,10,377,56323.18,33.29933,"Grande"
30,11,290,34918.62,30.7539,"Grande"
30,12,341,41956.24,30.61827,"Grande"
30,13,347,46953.32,32.69421,"Grande"
30,14,369,65909.25,35.95558,"Grande"
30,15,342,45354.03,31.2947,"Grande"
30,16,317,39422.62,29.76042,"Grande"
30,17,344,50291.65,32.51735,"Grande"
30,18,342,44882.66,32.43197,"Grande"
30,19,319,41377.48,30.38192,"Grande"
30,20,345,47124.96,30.85501,"Grande"
30,21,348,43913.65,30.56258,"Grande"
30,22,319,42594.08,30.3422,"Grande"
30,23,340,43189.9,30.95394,"Grande"
30,24,300,42454.63,30.302,"Grande"
30,25,295,38802.69,30.88534,"Grande"
30,26,377,62591.46,33.73602,"Grande"
30,27,339,46687.44,31.47175,"Grande"
30,28,401,58754.61,36.04429,"Grande"
30,29,379,58596.6,33.43287,"Grande"
30,30,339,58781.54,34.80926,"Grande"
300,1,356,48099.72,32.11124,"Grande"
300,2,326,45126.31,30.93277,"Grande"
300,3,328,42762.31,31.22835,"Grande"
300,4,326,40972.13,30.31419,"Grande"
300,5,326,41726.04,29.86146,"Grande"
300,6,292,35892.9,28.11283,"Grande"
300,7,344,55879.84,34.53706,"Grande"
300,8,322,45933.15,31.59619,"Grande"
300,9,392,62251.41,34.82077,"Grande"
300,10,393,67093.24,37.44389,"Grande"
300,11,293,33817.99,29.44839,"Grande"
300,12,309,43746.83,30.68333,"Grande"
300,13,369,49049.84,34.7605,"Grande"
300,14,294,40502.35,30.53074,"Grande"
300,15,296,37421.18,29.81151,"Grande"
300,16,367,56870.1,34.86886,"Grande"
300,17,308,38155.67,30.1752,"Grande"
300,18,367,58459.02,34.33678,"Grande"
300,19,305,38799.71,29.55661,"Grande"
300,20,292,44728.77,33.46263,"Grande"
300,21,353,52465.31,33.20092,"Grande"
300,22,279,32144.38,29.51392,"Grande"
300,23,364,61415.5,36.62381,"Grande"
300,24,341,45481.48,31.348,"Grande"
300,25,390,53633.86,35.74355,"Grande"
300,26,309,38297.61,30.6171,"Grande"
300,27,331,46210.48,31.69764,"Grande"
300,28,323,39324.07,30.66767,"Grande"
300,29,310,43883.65,30.39039,"Grande"
300,30,312,42185.16,31.32798,"Grande"
301,1,395,59207.85,38.27939,"Grande"
301,2,351,53560.79,33.88838,"Grande"
301,3,325,49106.91,34.74195,"Grande"
301,4,309,41716.26,31.34226,"Grande"
301,5,283,34241.62,29.25054,"Grande"
301,6,329,49948.11,33.16669,"Grande"
301,7,354,43089.35,31.50103,"Grande"
301,8,333,50456.3,32.61487,"Grande"
301,9,337,44928,32.12164,"Grande"
301,10,325,47090.49,33.50499,"Grande"
301,11,352,53990.98,33.72927,"Grande"
301,12,311,45225.56,31.14541,"Grande"
301,13,352,50830.32,33.02421,"Grande"
301,14,446,69720.61,36.69988,"Grande"
301,15,306,39625.5,30.49193,"Grande"
301,16,353,43586.04,32.05763,"Grande"
301,17,376,57466.24,33.29948,"Grande"
301,18,362,48778.3,34.00865,"Grande"
301,19,324,44537.31,32.02144,"Grande"
301,20,352,53770.97,33.61406,"Grande"
301,21,352,43544.08,32.97288,"Grande"
301,22,320,43333.55,33.3109,"Grande"
301,23,332,45351.59,31.66308,"Grande"
301,24,311,39083.16,29.94215,"Grande"
301,25,355,47412.24,33.87779,"Grande"
301,26,334,47193.09,32.03346,"Grande"
301,27,311,36527.59,28.97272,"Grande"
301,28,297,37612.43,29.49782,"Grande"
301,29,378,57375.64,32.71524,"Grande"
301,30,321,44394.21,31.31126,"Grande"
302,1,383,59230.26,35.8892,"Grande"
302,2,247,27131.81,26.23449,"Grande"
302,3,320,42684.43,30.7578,"Grande"
302,4,331,45327.41,32.09216,"Grande"
302,5,319,46155.05,30.13878,"Grande"
302,6,379,59571.09,37.21513,"Grande"
302,7,337,42397.87,30.91241,"Grande"
302,8,266,32746.53,28.1473,"Grande"
302,9,328,43802.12,32.99317,"Grande"
302,10,288,36033.69,29.40606,"Grande"
302,11,437,68774.89,38.21522,"Grande"
302,12,359,52686.5,32.37222,"Grande"
302,13,333,46879.37,31.67994,"Grande"
302,14,355,47745.87,31.20075,"Grande"
302,15,289,34230.41,29.72595,"Grande"
302,16,319,40262.14,30.63008,"Grande"
302,17,303,38474.54,29.69362,"Grande"
302,18,315,35989.07,30.56416,"Grande"
302,19,366,56434.23,33.04639,"Grande"
302,20,247,28902.28,26.8945,"Grande"
302,21,371,49814.41,32.21144,"Grande"
302,22,358,63024.6,35.63913,"Grande"
302,23,248,30570.07,28.05741,"Grande"
302,24,353,52696.07,33.20986,"Grande"
302,25,290,29451.82,28.02839,"Grande"
302,26,302,34408.09,29.31638,"Grande"
302,27,289,34627.52,29.22605,"Grande"
302,28,316,39738.07,29.97273,"Grande"
302,29,319,42902.86,32.2077,"Grande"
302,30,317,43136.33,32.80605,"Grande"
303,1,339,51032.05,32.4858,"Grande"
303,2,306,39422.67,30.05899,"Grande"
303,3,332,44258.43,31.13859,"Grande"
303,4,310,40088.3,29.75006,"Grande"
303,5,327,48572.36,31.27982,"Grande"
303,6,311,40218.38,30.17217,"Grande"
303,7,329,40827.84,30.12815,"Grande"
303,8,362,44649.15,32.89319,"Grande"
303,9,305,44749.44,30.13504,"Grande"
303,10,405,65784.24,34.72327,"Grande"
303,11,361,44967.62,32.04925,"Grande"
303,12,330,46679.84,31.70627,"Grande"
303,13,401,53679.07,33.47145,"Grande"
303,14,333,42773.08,30.99631,"Grande"
303,15,375,52542.76,32.21149,"Grande"
303,16,373,49816.71,33.29881,"Grande"
303,17,374,46992.73,32.85678,"Grande"
303,18,327,43432.83,31.61817,"Grande"
303,19,402,57731.25,34.74373,"Grande"
303,20,329,54854.26,33.30774,"Grande"
303,21,406,70726.15,37.88427,"Grande"
303,22,339,50019.85,32.58684,"Grande"
303,23,329,51570.66,34.70932,"Grande"
303,24,312,43839.48,31.04824,"Grande"
303,25,479,80964.79,38.80173,"Grande"
303,26,400,66430.59,36.98759,"Grande"
303,27,405,61405.36,36.06506,"Grande"
303,28,332,46258.63,31.71856,"Grande"
303,29,268,30792.67,30.74353,"Grande"
303,30,308,42808.1,31.11137,"Grande"
304,1,310,40002.98,30.67158,"Grande"
304,2,291,33210.99,29.35226,"Grande"
304,3,308,41331.34,29.9095,"Grande"
304,4,313,49776.16,32.60715,"Grande"
304,5,393,59471.03,36.56583,"Grande"
304,6,268,34501.97,28.47208,"Grande"
304,7,343,53976.11,33.48121,"Grande"
304,8,378,59856.89,36.06574,"Grande"
304,9,310,42393.76,30.96893,"Grande"
304,10,309,45757.57,30.58526,"Grande"
304,11,412,68820.22,36.98393,"Grande"
304,12,335,46073.67,32.51267,"Grande"
304,13,311,45235.65,30.59553,"Grande"
304,14,347,54487.49,33.28901,"Grande"
304,15,335,49356.71,31.7186,"Grande"
304,16,309,32926.14,29.72717,"Grande"
304,17,310,38600.65,30.49457,"Grande"
304,18,309,43164.06,30.95221,"Grande"
304,19,337,40713.55,32.31248,"Grande"
304,20,267,40309.32,30.08456,"Grande"
304,21,367,59437.34,35.38999,"Grande"
304,22,371,47199.35,31.81797,"Grande"
304,23,424,78590.07,38.27333,"Grande"
304,24,311,44175.3,31.17674,"Grande"
304,25,282,33625.63,28.48836,"Grande"
304,26,292,40926.59,30.30612,"Grande"
304,27,308,41025.99,30.73993,"Grande"
304,28,253,33032.45,28.10266,"Grande"
304,29,367,53859.3,33.39699,"Grande"
304,30,396,57357.66,34.76422,"Grande"
305,1,355,48014.59,33.04431,"Grande"
305,2,315,43549.97,31.38432,"Grande"
305,3,358,47262.62,32.04501,"Grande"
305,4,314,36748.93,30.81637,"Grande"
305,5,284,34263.41,28.46419,"Grande"
305,6,369,51407.9,35.50449,"Grande"
305,7,336,43786.85,31.17589,"Grande"
305,8,341,45018.53,32.16387,"Grande"
305,9,343,45261.39,32.72632,"Grande"
305,10,296,37859,29.92712,"Grande"
305,11,318,36313.14,29.18918,"Grande"
305,12,315,39925.11,29.99066,"Grande"
305,13,299,46934.74,30.91919,"Grande"
305,14,373,53446.96,33.65701,"Grande"
305,15,338,41508.9,30.93542,"Grande"
305,16,316,42147.11,29.71209,"Grande"
305,17,366,54279.99,34.91461,"Grande"
305,18,316,48242.93,31.86005,"Grande"
305,19,320,48703.99,32.47365,"Grande"
305,20,321,38605.99,30.61584,"Grande"
305,21,344,42946.77,31.79961,"Grande"
305,22,345,45103.12,32.91573,"Grande"
305,23,357,52000.06,33.36332,"Grande"
305,24,261,29674.52,27.75972,"Grande"
305,25,280,35752.16,29.60464,"Grande"
305,26,385,57950.33,37.01022,"Grande"
305,27,340,42127.57,32.22771,"Grande"
305,28,285,34470.49,29.72133,"Grande"
305,29,314,41165.03,31.37388,"Grande"
305,30,319,41279.53,30.99899,"Grande"
306,1,308,37862.5,32.37212,"Grande"
306,2,276,29489.82,27.31154,"Grande"
306,3,362,53321.07,34.27092,"Grande"
306,4,324,47221.51,32.29028,"Grande"
306,5,310,38103.74,28.99074,"Grande"
306,6,365,50398.73,32.64126,"Grande"
306,7,339,46922.38,32.41872,"Grande"
306,8,256,29571.79,30.33585,"Grande"
306,9,360,49172.33,32.42855,"Grande"
306,10,378,52826.45,35.22164,"Grande"
306,11,336,46032.39,33.84728,"Grande"
306,12,325,40205.66,30.10934,"Grande"
306,13,313,36927.79,29.18118,"Grande"
306,14,271,34280.36,29.31979,"Grande"
306,15,310,43962.6,30.84334,"Grande"
306,16,310,41460.72,31.07961,"Grande"
306,17,306,41099.35,30.00833,"Grande"
306,18,394,58443.25,36.53259,"Grande"
306,19,375,59542.9,35.44332,"Grande"
306,20,290,36917.82,29.92516,"Grande"
306,21,312,39165.02,29.93767,"Grande"
306,22,306,41796.11,30.87275,"Grande"
306,23,375,60168.23,35.56018,"Grande"
306,24,278,39842.32,31.03693,"Grande"
306,25,338,45856.84,32.78816,"Grande"
306,26,335,52774.22,36.932,"Grande"
306,27,328,44462.42,32.68519,"Grande"
306,28,353,55166.59,35.13239,"Grande"
306,29,307,35714.17,29.62765,"Grande"
306,30,374,65085.15,35.15156,"Grande"
307,1,285,34155.5,28.77504,"Grande"
307,2,297,42123.76,33.56682,"Grande"
307,3,284,40115.08,30.21265,"Grande"
307,4,362,47804.88,32.91195,"Grande"
307,5,362,46680.44,31.75042,"Grande"
307,6,358,49504.1,32.82111,"Grande"
307,7,361,44096.16,31.81135,"Grande"
307,8,335,41352.1,30.88671,"Grande"
307,9,336,45664.51,31.31133,"Grande"
307,10,357,51310.13,34.03217,"Grande"
307,11,361,53507.99,33.1803,"Grande"
307,12,363,56007.35,32.61183,"Grande"
307,13,359,56605.52,33.80025,"Grande"
307,14,359,50685.25,32.32936,"Grande"
307,15,358,56572.66,34.43055,"Grande"
307,16,333,49987.43,31.71347,"Grande"
307,17,313,40238.65,30.27775,"Grande"
307,18,333,47801.02,32.71738,"Grande"
307,19,387,57567.58,33.73065,"Grande"
307,20,381,54348.56,33.8557,"Grande"
307,21,362,52353.78,33.11077,"Grande"
307,22,361,51163.34,32.98764,"Grande"
307,23,359,52176.6,32.59715,"Grande"
307,24,335,46033.83,31.44259,"Grande"
307,25,384,60362.76,35.78684,"Grande"
307,26,284,36619.47,29.02204,"Grande"
307,27,249,26577.5,26.30271,"Grande"
307,28,393,62981.3,36.49756,"Grande"
307,29,360,47139.68,31.87617,"Grande"
307,30,333,45159.84,32.85236,"Grande"
308,1,332,43199.09,31.05998,"Grande"
308,2,331,44001.06,32.27856,"Grande"
308,3,330,52796.15,32.55522,"Grande"
308,4,329,44053.06,32.35792,"Grande"
308,5,316,49663.35,32.00624,"Grande"
308,6,330,48257.6,31.32613,"Grande"
308,7,356,54456.63,34.29701,"Grande"
308,8,314,39680.54,31.09393,"Grande"
308,9,314,45151.75,31.38369,"Grande"
308,10,333,49357.59,32.19064,"Grande"
308,11,314,39849.49,29.83594,"Grande"
308,12,333,50697.88,31.46681,"Grande"
308,13,273,32874.36,29.58599,"Grande"
308,14,317,41374.3,30.46599,"Grande"
308,15,360,54320.58,32.78271,"Grande"
308,16,332,42846.91,31.95992,"Grande"
308,17,360,47555.02,31.80591,"Grande"
308,18,375,62027.81,34.63987,"Grande"
308,19,313,46046.36,32.03386,"Grande"
308,20,348,56371.67,33.62986,"Grande"
308,21,290,39735.57,29.54331,"Grande"
308,22,272,31980.87,28.88835,"Grande"
308,23,316,41847.47,30.44522,"Grande"
308,24,356,55974.2,35.51198,"Grande"
308,25,405,76430.42,37.7249,"Grande"
308,26,314,48531.11,31.52525,"Grande"
308,27,273,36777.58,29.82958,"Grande"
308,28,357,56554.7,33.97265,"Grande"
308,29,354,55346.67,32.88774,"Grande"
308,30,315,45562.48,32.70801,"Grande"
309,1,362,50890.39,32.0927,"Grande"
309,2,362,48863.71,32.52501,"Grande"
309,3,339,48045.15,32.57965,"Grande"
309,4,337,47294.76,32.18768,"Grande"
309,5,286,31756.73,29.29959,"Grande"
309,6,269,26817.47,27.75512,"Grande"
309,7,318,43399.23,30.62022,"Grande"
309,8,360,44454.8,33.37454,"Grande"
309,9,387,57949.62,34.41123,"Grande"
309,10,359,56836.52,33.66018,"Grande"
309,11,363,47263.93,31.48122,"Grande"
309,12,363,61170.7,35.07824,"Grande"
309,13,314,41761.64,31.93064,"Grande"
309,14,386,55777.08,34.25901,"Grande"
309,15,364,56702.51,33.93164,"Grande"
309,16,269,26482.89,28.34962,"Grande"
309,17,315,47017.09,32.03821,"Grande"
309,18,316,49627.21,34.00949,"Grande"
309,19,297,40058.85,31.15922,"Grande"
309,20,365,49864.65,32.32866,"Grande"
309,21,264,29295.06,27.03495,"Grande"
309,22,365,52845.02,33.46125,"Grande"
309,23,434,78460.31,39.08435,"Grande"
309,24,315,39484.06,30.06195,"Grande"
309,25,361,57097.48,34.01079,"Grande"
309,26,317,44034.31,33.37346,"Grande"
309,27,361,55976.81,33.88924,"Grande"
309,28,272,36863.52,29.61643,"Grande"
309,29,289,34115.29,28.70593,"Grande"
309,30,381,69039.7,34.57285,"Grande"
31,1,395,52476.31,33.12075,"Grande"
31,2,340,49478.81,32.80699,"Grande"
31,3,340,49386.65,32.636,"Grande"
31,4,366,52117.46,33.66879,"Grande"
31,5,369,47407.47,32.79405,"Grande"
31,6,318,38449.92,30.9319,"Grande"
31,7,339,50395.89,31.64974,"Grande"
31,8,365,46077.56,33.26687,"Grande"
31,9,318,42331.31,30.37268,"Grande"
31,10,420,70700.99,37.35212,"Grande"
31,11,318,37378.68,30.27672,"Grande"
31,12,341,38939.22,30.38405,"Grande"
31,13,318,39485.86,30.07141,"Grande"
31,14,293,32050.56,28.40985,"Grande"
31,15,317,34451.12,29.85932,"Grande"
31,16,339,43958,31.75016,"Grande"
31,17,340,36891.93,29.80852,"Grande"
31,18,268,36658.3,28.33516,"Grande"
31,19,370,52860.11,33.56223,"Grande"
31,20,278,30334.24,28.20508,"Grande"
31,21,370,52545.31,33.00547,"Grande"
31,22,369,51455.03,33.28831,"Grande"
31,23,277,34401.78,30.01531,"Grande"
31,24,435,74047.16,38.78609,"Grande"
31,25,336,41482.98,31.55128,"Grande"
31,26,317,42800.17,30.55327,"Grande"
31,27,316,40482.84,32.15165,"Grande"
31,28,369,53040.64,34.36682,"Grande"
31,29,385,48193.03,34.65613,"Grande"
31,30,369,49648.45,34.16477,"Grande"
310,1,259,30317.24,27.57391,"Grande"
310,2,356,46564.24,33.58432,"Grande"
310,3,356,52016.19,34.32414,"Grande"
310,4,353,49022.6,33.29942,"Grande"
310,5,338,48720.8,31.971,"Grande"
310,6,315,33800.7,29.24991,"Grande"
310,7,337,46558.38,31.33672,"Grande"
310,8,356,59417.58,35.03593,"Grande"
310,9,339,51872.51,32.04621,"Grande"
310,10,382,58043.01,32.99181,"Grande"
310,11,357,60786.44,32.5883,"Grande"
310,12,404,61999.82,36.72842,"Grande"
310,13,315,44771.44,32.82709,"Grande"
310,14,294,32387.75,28.76533,"Grande"
310,15,329,49473.84,32.77675,"Grande"
310,16,268,30010,28.00626,"Grande"
310,17,360,49644.87,31.13677,"Grande"
310,18,426,69459.66,34.8061,"Grande"
310,19,352,50950.34,32.49662,"Grande"
310,20,417,73264.08,37.9399,"Grande"
310,21,336,44900.83,31.10274,"Grande"
310,22,295,36457.35,29.29399,"Grande"
310,23,378,67289.74,35.04189,"Grande"
310,24,288,38183.26,30.37885,"Grande"
310,25,329,47957.21,31.40734,"Grande"
310,26,336,48419.98,33.13581,"Grande"
310,27,335,46644.5,31.93283,"Grande"
310,28,401,58528.03,33.35742,"Grande"
310,29,340,52866.15,33.01082,"Grande"
310,30,357,53779.89,33.26409,"Grande"
311,1,373,56601.08,33.69356,"Grande"
311,2,316,44914.63,31.72189,"Grande"
311,3,317,44415.37,31.09715,"Grande"
311,4,408,62813.72,36.53056,"Grande"
311,5,267,27388.7,26.90947,"Grande"
311,6,373,58704.96,37.4385,"Grande"
311,7,349,44257.7,31.23463,"Grande"
311,8,347,55014.39,34.20443,"Grande"
311,9,350,52073.47,33.32601,"Grande"
311,10,301,40942.51,30.7072,"Grande"
311,11,300,38996.72,30.84705,"Grande"
311,12,317,43225.06,30.03649,"Grande"
311,13,282,38747.16,29.82252,"Grande"
311,14,397,54161.19,36.73786,"Grande"
311,15,344,50148.85,34.226,"Grande"
311,16,319,41410.26,30.40513,"Grande"
311,17,246,26582.73,26.55179,"Grande"
311,18,350,50461.74,32.22437,"Grande"
311,19,345,56011.17,36.51638,"Grande"
311,20,396,64314.53,36.51814,"Grande"
311,21,351,53493.81,33.32651,"Grande"
311,22,379,56653.04,35.11905,"Grande"
311,23,258,34288,29.64577,"Grande"
311,24,410,59590.8,35.85629,"Grande"
311,25,348,47314.64,32.17144,"Grande"
311,26,315,44823.33,32.80906,"Grande"
311,27,375,53667.73,33.20313,"Grande"
311,28,318,43470.91,31.4516,"Grande"
311,29,224,23853.67,27.73541,"Grande"
311,30,350,48190.08,31.09757,"Grande"
312,1,327,41308.01,30.50645,"Grande"
312,2,330,45900.87,30.83899,"Grande"
312,3,302,36445.79,29.23949,"Grande"
312,4,286,35137.81,28.74387,"Grande"
312,5,369,54078.56,32.44219,"Grande"
312,6,327,48338.09,31.11772,"Grande"
312,7,307,39386.13,29.77665,"Grande"
312,8,317,43673.96,31.07964,"Grande"
312,9,309,42767.14,30.49214,"Grande"
312,10,274,29039.65,27.30743,"Grande"
312,11,326,45188.24,31.57106,"Grande"
312,12,342,47483.13,31.29142,"Grande"
312,13,368,56804.22,35.20277,"Grande"
312,14,328,44482.82,31.70275,"Grande"
312,15,328,41395.04,30.4481,"Grande"
312,16,390,61090.56,34.69078,"Grande"
312,17,325,38803.72,29.82139,"Grande"
312,18,326,36963.97,30.10771,"Grande"
312,19,324,38384.09,30.28288,"Grande"
312,20,390,55606.04,36.49711,"Grande"
312,21,303,44191.29,30.02347,"Grande"
312,22,348,51590.82,32.34769,"Grande"
312,23,329,44215.02,30.98211,"Grande"
312,24,328,50351.15,32.68219,"Grande"
312,25,304,38745.24,29.59158,"Grande"
312,26,309,37716.29,29.42569,"Grande"
312,27,396,57047.85,35.99018,"Grande"
312,28,308,41449.75,33.36632,"Grande"
312,29,307,37528.06,29.38701,"Grande"
312,30,348,45942.74,31.36795,"Grande"
313,1,344,45400.61,30.96539,"Grande"
313,2,303,42482.23,30.95158,"Grande"
313,3,344,44708.58,32.32196,"Grande"
313,4,236,29098.59,28.01138,"Grande"
313,5,313,44730.63,30.98472,"Grande"
313,6,370,46551.02,33.01115,"Grande"
313,7,346,51662.64,33.37923,"Grande"
313,8,300,43078.35,29.71365,"Grande"
313,9,344,46977.22,31.57235,"Grande"
313,10,317,43039.87,30.68071,"Grande"
313,11,317,41332.1,29.60412,"Grande"
313,12,317,42511.45,30.74787,"Grande"
313,13,337,40614.69,30.09086,"Grande"
313,14,339,52171.05,32.06613,"Grande"
313,15,346,40164.11,32.07365,"Grande"
313,16,342,44095.04,31.58372,"Grande"
313,17,316,45532.84,31.96623,"Grande"
313,18,404,65071.63,35.01209,"Grande"
313,19,340,43442.3,31.57302,"Grande"
313,20,373,45564.57,32.30706,"Grande"
313,21,297,38566.77,30.49713,"Grande"
313,22,375,52224.61,32.33599,"Grande"
313,23,315,47625.6,30.58766,"Grande"
313,24,338,41760.53,30.66464,"Grande"
313,25,342,47247.23,31.79917,"Grande"
313,26,374,50212.1,32.70915,"Grande"
313,27,373,49122.93,33.02138,"Grande"
313,28,261,38721.24,28.62694,"Grande"
313,29,344,51564.35,34.85226,"Grande"
313,30,316,38831.39,30.50134,"Grande"
314,1,334,49850.39,32.26702,"Grande"
314,2,375,53716.35,33.43045,"Grande"
314,3,334,45455.49,32.77082,"Grande"
314,4,278,34477.67,29.38107,"Grande"
314,5,279,31437.75,28.51192,"Grande"
