"sim_number","generation","diameter","strain"
441,30,17,"Petite w/o Delay"
441,31,16,"Petite w/o Delay"
441,32,16,"Petite w/o Delay"
441,33,17,"Petite w/o Delay"
441,34,17,"Petite w/o Delay"
441,35,15,"Petite w/o Delay"
441,36,16,"Petite w/o Delay"
441,37,16,"Petite w/o Delay"
441,38,17,"Petite w/o Delay"
441,39,17,"Petite w/o Delay"
441,40,16,"Petite w/o Delay"
441,41,16,"Petite w/o Delay"
441,42,16,"Petite w/o Delay"
441,43,14,"Petite w/o Delay"
441,44,15,"Petite w/o Delay"
441,45,16,"Petite w/o Delay"
441,46,16,"Petite w/o Delay"
441,47,14,"Petite w/o Delay"
441,48,16,"Petite w/o Delay"
441,49,17,"Petite w/o Delay"
441,50,16,"Petite w/o Delay"
441,51,14,"Petite w/o Delay"
441,52,16,"Petite w/o Delay"
441,53,18,"Petite w/o Delay"
441,54,17,"Petite w/o Delay"
441,55,16,"Petite w/o Delay"
441,56,18,"Petite w/o Delay"
441,57,17,"Petite w/o Delay"
441,58,17,"Petite w/o Delay"
441,59,19,"Petite w/o Delay"
441,60,19,"Petite w/o Delay"
441,61,17,"Petite w/o Delay"
441,62,16,"Petite w/o Delay"
441,63,16,"Petite w/o Delay"
441,64,14,"Petite w/o Delay"
441,65,15,"Petite w/o Delay"
441,66,16,"Petite w/o Delay"
441,67,17,"Petite w/o Delay"
441,68,16,"Petite w/o Delay"
441,69,16,"Petite w/o Delay"
441,70,13,"Petite w/o Delay"
441,71,16,"Petite w/o Delay"
441,72,16,"Petite w/o Delay"
441,73,16,"Petite w/o Delay"
441,74,17,"Petite w/o Delay"
441,75,15,"Petite w/o Delay"
441,76,17,"Petite w/o Delay"
441,77,17,"Petite w/o Delay"
441,78,17,"Petite w/o Delay"
441,79,19,"Petite w/o Delay"
441,80,17,"Petite w/o Delay"
441,81,18,"Petite w/o Delay"
441,82,18,"Petite w/o Delay"
441,83,15,"Petite w/o Delay"
441,84,15,"Petite w/o Delay"
441,85,15,"Petite w/o Delay"
441,86,17,"Petite w/o Delay"
441,87,18,"Petite w/o Delay"
441,88,17,"Petite w/o Delay"
441,89,17,"Petite w/o Delay"
441,90,14,"Petite w/o Delay"
441,91,15,"Petite w/o Delay"
441,92,17,"Petite w/o Delay"
441,93,17,"Petite w/o Delay"
441,94,17,"Petite w/o Delay"
441,95,16,"Petite w/o Delay"
441,96,17,"Petite w/o Delay"
441,97,16,"Petite w/o Delay"
441,98,16,"Petite w/o Delay"
441,99,15,"Petite w/o Delay"
441,100,17,"Petite w/o Delay"
441,101,17,"Petite w/o Delay"
442,0,13,"Petite w/o Delay"
442,1,16,"Petite w/o Delay"
442,2,16,"Petite w/o Delay"
442,3,17,"Petite w/o Delay"
442,4,16,"Petite w/o Delay"
442,5,17,"Petite w/o Delay"
442,6,18,"Petite w/o Delay"
442,7,14,"Petite w/o Delay"
442,8,16,"Petite w/o Delay"
442,9,15,"Petite w/o Delay"
442,10,16,"Petite w/o Delay"
442,11,18,"Petite w/o Delay"
442,12,17,"Petite w/o Delay"
442,13,17,"Petite w/o Delay"
442,14,18,"Petite w/o Delay"
442,15,17,"Petite w/o Delay"
442,16,16,"Petite w/o Delay"
442,17,16,"Petite w/o Delay"
442,18,15,"Petite w/o Delay"
442,19,15,"Petite w/o Delay"
442,20,15,"Petite w/o Delay"
442,21,15,"Petite w/o Delay"
442,22,16,"Petite w/o Delay"
442,23,17,"Petite w/o Delay"
442,24,15,"Petite w/o Delay"
442,25,16,"Petite w/o Delay"
442,26,16,"Petite w/o Delay"
442,27,15,"Petite w/o Delay"
442,28,15,"Petite w/o Delay"
442,29,14,"Petite w/o Delay"
442,30,13,"Petite w/o Delay"
442,31,15,"Petite w/o Delay"
442,32,17,"Petite w/o Delay"
442,33,16,"Petite w/o Delay"
442,34,14,"Petite w/o Delay"
442,35,15,"Petite w/o Delay"
442,36,15,"Petite w/o Delay"
442,37,14,"Petite w/o Delay"
442,38,13,"Petite w/o Delay"
442,39,17,"Petite w/o Delay"
442,40,15,"Petite w/o Delay"
442,41,14,"Petite w/o Delay"
442,42,16,"Petite w/o Delay"
442,43,15,"Petite w/o Delay"
442,44,13,"Petite w/o Delay"
442,45,12,"Petite w/o Delay"
442,46,15,"Petite w/o Delay"
442,47,14,"Petite w/o Delay"
442,48,16,"Petite w/o Delay"
442,49,16,"Petite w/o Delay"
442,50,16,"Petite w/o Delay"
442,51,16,"Petite w/o Delay"
442,52,15,"Petite w/o Delay"
442,53,15,"Petite w/o Delay"
442,54,14,"Petite w/o Delay"
442,55,16,"Petite w/o Delay"
442,56,17,"Petite w/o Delay"
442,57,17,"Petite w/o Delay"
442,58,15,"Petite w/o Delay"
442,59,17,"Petite w/o Delay"
442,60,16,"Petite w/o Delay"
442,61,16,"Petite w/o Delay"
442,62,15,"Petite w/o Delay"
442,63,14,"Petite w/o Delay"
442,64,17,"Petite w/o Delay"
442,65,18,"Petite w/o Delay"
442,66,17,"Petite w/o Delay"
442,67,17,"Petite w/o Delay"
442,68,17,"Petite w/o Delay"
442,69,17,"Petite w/o Delay"
442,70,16,"Petite w/o Delay"
442,71,17,"Petite w/o Delay"
442,72,15,"Petite w/o Delay"
442,73,15,"Petite w/o Delay"
442,74,16,"Petite w/o Delay"
442,75,18,"Petite w/o Delay"
442,76,17,"Petite w/o Delay"
442,77,17,"Petite w/o Delay"
442,78,13,"Petite w/o Delay"
442,79,16,"Petite w/o Delay"
442,80,16,"Petite w/o Delay"
442,81,17,"Petite w/o Delay"
442,82,19,"Petite w/o Delay"
442,83,15,"Petite w/o Delay"
442,84,14,"Petite w/o Delay"
442,85,17,"Petite w/o Delay"
442,86,17,"Petite w/o Delay"
442,87,17,"Petite w/o Delay"
442,88,15,"Petite w/o Delay"
442,89,18,"Petite w/o Delay"
442,90,17,"Petite w/o Delay"
442,91,14,"Petite w/o Delay"
442,92,16,"Petite w/o Delay"
442,93,15,"Petite w/o Delay"
442,94,18,"Petite w/o Delay"
442,95,17,"Petite w/o Delay"
442,96,13,"Petite w/o Delay"
442,97,14,"Petite w/o Delay"
442,98,14,"Petite w/o Delay"
442,99,17,"Petite w/o Delay"
442,100,16,"Petite w/o Delay"
442,101,16,"Petite w/o Delay"
443,0,14,"Petite w/o Delay"
443,1,14,"Petite w/o Delay"
443,2,15,"Petite w/o Delay"
443,3,14,"Petite w/o Delay"
443,4,16,"Petite w/o Delay"
443,5,17,"Petite w/o Delay"
443,6,16,"Petite w/o Delay"
443,7,14,"Petite w/o Delay"
443,8,15,"Petite w/o Delay"
443,9,15,"Petite w/o Delay"
443,10,18,"Petite w/o Delay"
443,11,17,"Petite w/o Delay"
443,12,18,"Petite w/o Delay"
443,13,17,"Petite w/o Delay"
443,14,16,"Petite w/o Delay"
443,15,15,"Petite w/o Delay"
443,16,14,"Petite w/o Delay"
443,17,14,"Petite w/o Delay"
443,18,16,"Petite w/o Delay"
443,19,15,"Petite w/o Delay"
443,20,15,"Petite w/o Delay"
443,21,16,"Petite w/o Delay"
443,22,15,"Petite w/o Delay"
443,23,15,"Petite w/o Delay"
443,24,16,"Petite w/o Delay"
443,25,15,"Petite w/o Delay"
443,26,15,"Petite w/o Delay"
443,27,14,"Petite w/o Delay"
443,28,14,"Petite w/o Delay"
443,29,16,"Petite w/o Delay"
443,30,16,"Petite w/o Delay"
443,31,16,"Petite w/o Delay"
443,32,17,"Petite w/o Delay"
443,33,18,"Petite w/o Delay"
443,34,18,"Petite w/o Delay"
443,35,18,"Petite w/o Delay"
443,36,17,"Petite w/o Delay"
443,37,15,"Petite w/o Delay"
443,38,15,"Petite w/o Delay"
443,39,14,"Petite w/o Delay"
443,40,14,"Petite w/o Delay"
443,41,15,"Petite w/o Delay"
443,42,14,"Petite w/o Delay"
443,43,15,"Petite w/o Delay"
443,44,15,"Petite w/o Delay"
443,45,15,"Petite w/o Delay"
443,46,16,"Petite w/o Delay"
443,47,15,"Petite w/o Delay"
443,48,16,"Petite w/o Delay"
443,49,15,"Petite w/o Delay"
443,50,15,"Petite w/o Delay"
443,51,16,"Petite w/o Delay"
443,52,16,"Petite w/o Delay"
443,53,16,"Petite w/o Delay"
443,54,15,"Petite w/o Delay"
443,55,13,"Petite w/o Delay"
443,56,14,"Petite w/o Delay"
443,57,16,"Petite w/o Delay"
443,58,16,"Petite w/o Delay"
443,59,13,"Petite w/o Delay"
443,60,14,"Petite w/o Delay"
443,61,15,"Petite w/o Delay"
443,62,15,"Petite w/o Delay"
443,63,15,"Petite w/o Delay"
443,64,12,"Petite w/o Delay"
443,65,15,"Petite w/o Delay"
443,66,14,"Petite w/o Delay"
443,67,15,"Petite w/o Delay"
443,68,15,"Petite w/o Delay"
443,69,16,"Petite w/o Delay"
443,70,14,"Petite w/o Delay"
443,71,15,"Petite w/o Delay"
443,72,17,"Petite w/o Delay"
443,73,16,"Petite w/o Delay"
443,74,15,"Petite w/o Delay"
443,75,15,"Petite w/o Delay"
443,76,13,"Petite w/o Delay"
443,77,14,"Petite w/o Delay"
443,78,12,"Petite w/o Delay"
443,79,15,"Petite w/o Delay"
443,80,14,"Petite w/o Delay"
443,81,17,"Petite w/o Delay"
443,82,16,"Petite w/o Delay"
443,83,15,"Petite w/o Delay"
443,84,15,"Petite w/o Delay"
443,85,16,"Petite w/o Delay"
443,86,18,"Petite w/o Delay"
443,87,16,"Petite w/o Delay"
443,88,17,"Petite w/o Delay"
443,89,19,"Petite w/o Delay"
443,90,18,"Petite w/o Delay"
443,91,17,"Petite w/o Delay"
443,92,14,"Petite w/o Delay"
443,93,17,"Petite w/o Delay"
443,94,15,"Petite w/o Delay"
443,95,14,"Petite w/o Delay"
443,96,15,"Petite w/o Delay"
443,97,16,"Petite w/o Delay"
443,98,17,"Petite w/o Delay"
443,99,16,"Petite w/o Delay"
443,100,16,"Petite w/o Delay"
443,101,17,"Petite w/o Delay"
444,0,15,"Petite w/o Delay"
444,1,16,"Petite w/o Delay"
444,2,14,"Petite w/o Delay"
444,3,15,"Petite w/o Delay"
444,4,14,"Petite w/o Delay"
444,5,18,"Petite w/o Delay"
444,6,15,"Petite w/o Delay"
444,7,17,"Petite w/o Delay"
444,8,17,"Petite w/o Delay"
444,9,16,"Petite w/o Delay"
444,10,17,"Petite w/o Delay"
444,11,17,"Petite w/o Delay"
444,12,15,"Petite w/o Delay"
444,13,15,"Petite w/o Delay"
444,14,18,"Petite w/o Delay"
444,15,17,"Petite w/o Delay"
444,16,16,"Petite w/o Delay"
444,17,16,"Petite w/o Delay"
444,18,15,"Petite w/o Delay"
444,19,16,"Petite w/o Delay"
444,20,17,"Petite w/o Delay"
444,21,15,"Petite w/o Delay"
444,22,16,"Petite w/o Delay"
444,23,17,"Petite w/o Delay"
444,24,17,"Petite w/o Delay"
444,25,16,"Petite w/o Delay"
444,26,14,"Petite w/o Delay"
444,27,15,"Petite w/o Delay"
444,28,16,"Petite w/o Delay"
444,29,17,"Petite w/o Delay"
444,30,19,"Petite w/o Delay"
444,31,16,"Petite w/o Delay"
444,32,17,"Petite w/o Delay"
444,33,15,"Petite w/o Delay"
444,34,15,"Petite w/o Delay"
444,35,16,"Petite w/o Delay"
444,36,17,"Petite w/o Delay"
444,37,18,"Petite w/o Delay"
444,38,15,"Petite w/o Delay"
444,39,14,"Petite w/o Delay"
444,40,16,"Petite w/o Delay"
444,41,16,"Petite w/o Delay"
444,42,13,"Petite w/o Delay"
444,43,16,"Petite w/o Delay"
444,44,15,"Petite w/o Delay"
444,45,15,"Petite w/o Delay"
444,46,18,"Petite w/o Delay"
444,47,16,"Petite w/o Delay"
444,48,16,"Petite w/o Delay"
444,49,16,"Petite w/o Delay"
444,50,17,"Petite w/o Delay"
444,51,15,"Petite w/o Delay"
444,52,16,"Petite w/o Delay"
444,53,16,"Petite w/o Delay"
444,54,17,"Petite w/o Delay"
444,55,17,"Petite w/o Delay"
444,56,19,"Petite w/o Delay"
444,57,18,"Petite w/o Delay"
444,58,17,"Petite w/o Delay"
444,59,17,"Petite w/o Delay"
444,60,16,"Petite w/o Delay"
444,61,15,"Petite w/o Delay"
444,62,18,"Petite w/o Delay"
444,63,17,"Petite w/o Delay"
444,64,19,"Petite w/o Delay"
444,65,18,"Petite w/o Delay"
444,66,16,"Petite w/o Delay"
444,67,15,"Petite w/o Delay"
444,68,15,"Petite w/o Delay"
444,69,16,"Petite w/o Delay"
444,70,17,"Petite w/o Delay"
444,71,15,"Petite w/o Delay"
444,72,14,"Petite w/o Delay"
444,73,15,"Petite w/o Delay"
444,74,13,"Petite w/o Delay"
444,75,15,"Petite w/o Delay"
444,76,15,"Petite w/o Delay"
444,77,16,"Petite w/o Delay"
444,78,15,"Petite w/o Delay"
444,79,16,"Petite w/o Delay"
444,80,17,"Petite w/o Delay"
444,81,18,"Petite w/o Delay"
444,82,16,"Petite w/o Delay"
444,83,14,"Petite w/o Delay"
444,84,14,"Petite w/o Delay"
444,85,16,"Petite w/o Delay"
444,86,15,"Petite w/o Delay"
444,87,16,"Petite w/o Delay"
444,88,16,"Petite w/o Delay"
444,89,17,"Petite w/o Delay"
444,90,16,"Petite w/o Delay"
444,91,16,"Petite w/o Delay"
444,92,16,"Petite w/o Delay"
444,93,16,"Petite w/o Delay"
444,94,14,"Petite w/o Delay"
444,95,16,"Petite w/o Delay"
444,96,18,"Petite w/o Delay"
444,97,17,"Petite w/o Delay"
444,98,17,"Petite w/o Delay"
444,99,17,"Petite w/o Delay"
444,100,16,"Petite w/o Delay"
444,101,15,"Petite w/o Delay"
445,0,15,"Petite w/o Delay"
445,1,14,"Petite w/o Delay"
445,2,15,"Petite w/o Delay"
445,3,14,"Petite w/o Delay"
445,4,15,"Petite w/o Delay"
445,5,16,"Petite w/o Delay"
445,6,17,"Petite w/o Delay"
445,7,15,"Petite w/o Delay"
445,8,14,"Petite w/o Delay"
445,9,15,"Petite w/o Delay"
445,10,15,"Petite w/o Delay"
445,11,15,"Petite w/o Delay"
445,12,17,"Petite w/o Delay"
445,13,16,"Petite w/o Delay"
445,14,15,"Petite w/o Delay"
445,15,16,"Petite w/o Delay"
445,16,16,"Petite w/o Delay"
445,17,18,"Petite w/o Delay"
445,18,16,"Petite w/o Delay"
445,19,16,"Petite w/o Delay"
445,20,15,"Petite w/o Delay"
445,21,15,"Petite w/o Delay"
445,22,15,"Petite w/o Delay"
445,23,15,"Petite w/o Delay"
445,24,16,"Petite w/o Delay"
445,25,16,"Petite w/o Delay"
445,26,17,"Petite w/o Delay"
445,27,15,"Petite w/o Delay"
445,28,16,"Petite w/o Delay"
445,29,17,"Petite w/o Delay"
445,30,16,"Petite w/o Delay"
445,31,15,"Petite w/o Delay"
445,32,16,"Petite w/o Delay"
445,33,15,"Petite w/o Delay"
445,34,17,"Petite w/o Delay"
445,35,16,"Petite w/o Delay"
445,36,17,"Petite w/o Delay"
445,37,16,"Petite w/o Delay"
445,38,17,"Petite w/o Delay"
445,39,15,"Petite w/o Delay"
445,40,14,"Petite w/o Delay"
445,41,16,"Petite w/o Delay"
445,42,16,"Petite w/o Delay"
445,43,16,"Petite w/o Delay"
445,44,18,"Petite w/o Delay"
445,45,15,"Petite w/o Delay"
445,46,15,"Petite w/o Delay"
445,47,16,"Petite w/o Delay"
445,48,15,"Petite w/o Delay"
445,49,16,"Petite w/o Delay"
445,50,17,"Petite w/o Delay"
445,51,19,"Petite w/o Delay"
445,52,16,"Petite w/o Delay"
445,53,19,"Petite w/o Delay"
445,54,15,"Petite w/o Delay"
445,55,15,"Petite w/o Delay"
445,56,17,"Petite w/o Delay"
445,57,16,"Petite w/o Delay"
445,58,16,"Petite w/o Delay"
445,59,17,"Petite w/o Delay"
445,60,18,"Petite w/o Delay"
445,61,17,"Petite w/o Delay"
445,62,19,"Petite w/o Delay"
445,63,17,"Petite w/o Delay"
445,64,16,"Petite w/o Delay"
445,65,16,"Petite w/o Delay"
445,66,15,"Petite w/o Delay"
445,67,16,"Petite w/o Delay"
445,68,16,"Petite w/o Delay"
445,69,18,"Petite w/o Delay"
445,70,16,"Petite w/o Delay"
445,71,17,"Petite w/o Delay"
445,72,16,"Petite w/o Delay"
445,73,17,"Petite w/o Delay"
445,74,17,"Petite w/o Delay"
445,75,16,"Petite w/o Delay"
445,76,17,"Petite w/o Delay"
445,77,17,"Petite w/o Delay"
445,78,16,"Petite w/o Delay"
445,79,15,"Petite w/o Delay"
445,80,15,"Petite w/o Delay"
445,81,16,"Petite w/o Delay"
445,82,16,"Petite w/o Delay"
445,83,19,"Petite w/o Delay"
445,84,15,"Petite w/o Delay"
445,85,15,"Petite w/o Delay"
445,86,15,"Petite w/o Delay"
445,87,15,"Petite w/o Delay"
445,88,13,"Petite w/o Delay"
445,89,15,"Petite w/o Delay"
445,90,17,"Petite w/o Delay"
445,91,18,"Petite w/o Delay"
445,92,18,"Petite w/o Delay"
445,93,19,"Petite w/o Delay"
445,94,18,"Petite w/o Delay"
445,95,18,"Petite w/o Delay"
445,96,17,"Petite w/o Delay"
445,97,16,"Petite w/o Delay"
445,98,16,"Petite w/o Delay"
445,99,15,"Petite w/o Delay"
445,100,17,"Petite w/o Delay"
445,101,14,"Petite w/o Delay"
446,0,15,"Petite w/o Delay"
446,1,14,"Petite w/o Delay"
446,2,14,"Petite w/o Delay"
446,3,15,"Petite w/o Delay"
446,4,16,"Petite w/o Delay"
446,5,17,"Petite w/o Delay"
446,6,16,"Petite w/o Delay"
446,7,16,"Petite w/o Delay"
446,8,15,"Petite w/o Delay"
446,9,16,"Petite w/o Delay"
446,10,18,"Petite w/o Delay"
446,11,20,"Petite w/o Delay"
446,12,18,"Petite w/o Delay"
446,13,20,"Petite w/o Delay"
446,14,17,"Petite w/o Delay"
446,15,16,"Petite w/o Delay"
446,16,16,"Petite w/o Delay"
446,17,15,"Petite w/o Delay"
446,18,17,"Petite w/o Delay"
446,19,19,"Petite w/o Delay"
446,20,16,"Petite w/o Delay"
446,21,14,"Petite w/o Delay"
446,22,15,"Petite w/o Delay"
446,23,16,"Petite w/o Delay"
446,24,15,"Petite w/o Delay"
446,25,16,"Petite w/o Delay"
446,26,17,"Petite w/o Delay"
446,27,17,"Petite w/o Delay"
446,28,17,"Petite w/o Delay"
446,29,17,"Petite w/o Delay"
446,30,17,"Petite w/o Delay"
446,31,15,"Petite w/o Delay"
446,32,14,"Petite w/o Delay"
446,33,14,"Petite w/o Delay"
446,34,13,"Petite w/o Delay"
446,35,16,"Petite w/o Delay"
446,36,14,"Petite w/o Delay"
446,37,15,"Petite w/o Delay"
446,38,16,"Petite w/o Delay"
446,39,15,"Petite w/o Delay"
446,40,16,"Petite w/o Delay"
446,41,16,"Petite w/o Delay"
446,42,18,"Petite w/o Delay"
446,43,17,"Petite w/o Delay"
446,44,14,"Petite w/o Delay"
446,45,15,"Petite w/o Delay"
446,46,15,"Petite w/o Delay"
446,47,15,"Petite w/o Delay"
446,48,16,"Petite w/o Delay"
446,49,14,"Petite w/o Delay"
446,50,15,"Petite w/o Delay"
446,51,16,"Petite w/o Delay"
446,52,14,"Petite w/o Delay"
446,53,14,"Petite w/o Delay"
446,54,14,"Petite w/o Delay"
446,55,14,"Petite w/o Delay"
446,56,15,"Petite w/o Delay"
446,57,16,"Petite w/o Delay"
446,58,16,"Petite w/o Delay"
446,59,16,"Petite w/o Delay"
446,60,17,"Petite w/o Delay"
446,61,13,"Petite w/o Delay"
446,62,17,"Petite w/o Delay"
446,63,16,"Petite w/o Delay"
446,64,17,"Petite w/o Delay"
446,65,17,"Petite w/o Delay"
446,66,16,"Petite w/o Delay"
446,67,15,"Petite w/o Delay"
446,68,17,"Petite w/o Delay"
446,69,14,"Petite w/o Delay"
446,70,15,"Petite w/o Delay"
446,71,14,"Petite w/o Delay"
446,72,14,"Petite w/o Delay"
446,73,14,"Petite w/o Delay"
446,74,16,"Petite w/o Delay"
446,75,17,"Petite w/o Delay"
446,76,15,"Petite w/o Delay"
446,77,16,"Petite w/o Delay"
446,78,17,"Petite w/o Delay"
446,79,16,"Petite w/o Delay"
446,80,15,"Petite w/o Delay"
446,81,16,"Petite w/o Delay"
446,82,16,"Petite w/o Delay"
446,83,16,"Petite w/o Delay"
446,84,16,"Petite w/o Delay"
446,85,15,"Petite w/o Delay"
446,86,15,"Petite w/o Delay"
446,87,15,"Petite w/o Delay"
446,88,14,"Petite w/o Delay"
446,89,15,"Petite w/o Delay"
446,90,17,"Petite w/o Delay"
446,91,16,"Petite w/o Delay"
446,92,18,"Petite w/o Delay"
446,93,16,"Petite w/o Delay"
446,94,17,"Petite w/o Delay"
446,95,15,"Petite w/o Delay"
446,96,17,"Petite w/o Delay"
446,97,16,"Petite w/o Delay"
446,98,15,"Petite w/o Delay"
446,99,16,"Petite w/o Delay"
446,100,16,"Petite w/o Delay"
446,101,15,"Petite w/o Delay"
447,0,16,"Petite w/o Delay"
447,1,15,"Petite w/o Delay"
447,2,15,"Petite w/o Delay"
447,3,16,"Petite w/o Delay"
447,4,17,"Petite w/o Delay"
447,5,15,"Petite w/o Delay"
447,6,15,"Petite w/o Delay"
447,7,17,"Petite w/o Delay"
447,8,17,"Petite w/o Delay"
447,9,14,"Petite w/o Delay"
447,10,18,"Petite w/o Delay"
447,11,16,"Petite w/o Delay"
447,12,18,"Petite w/o Delay"
447,13,16,"Petite w/o Delay"
447,14,16,"Petite w/o Delay"
447,15,15,"Petite w/o Delay"
447,16,16,"Petite w/o Delay"
447,17,14,"Petite w/o Delay"
447,18,15,"Petite w/o Delay"
447,19,17,"Petite w/o Delay"
447,20,17,"Petite w/o Delay"
447,21,16,"Petite w/o Delay"
447,22,20,"Petite w/o Delay"
447,23,16,"Petite w/o Delay"
447,24,17,"Petite w/o Delay"
447,25,16,"Petite w/o Delay"
447,26,15,"Petite w/o Delay"
447,27,15,"Petite w/o Delay"
447,28,14,"Petite w/o Delay"
447,29,14,"Petite w/o Delay"
447,30,15,"Petite w/o Delay"
447,31,17,"Petite w/o Delay"
447,32,14,"Petite w/o Delay"
447,33,15,"Petite w/o Delay"
447,34,17,"Petite w/o Delay"
447,35,17,"Petite w/o Delay"
447,36,15,"Petite w/o Delay"
447,37,15,"Petite w/o Delay"
447,38,16,"Petite w/o Delay"
447,39,15,"Petite w/o Delay"
447,40,14,"Petite w/o Delay"
447,41,17,"Petite w/o Delay"
447,42,18,"Petite w/o Delay"
447,43,16,"Petite w/o Delay"
447,44,14,"Petite w/o Delay"
447,45,15,"Petite w/o Delay"
447,46,15,"Petite w/o Delay"
447,47,16,"Petite w/o Delay"
447,48,14,"Petite w/o Delay"
447,49,15,"Petite w/o Delay"
447,50,16,"Petite w/o Delay"
447,51,15,"Petite w/o Delay"
447,52,15,"Petite w/o Delay"
447,53,13,"Petite w/o Delay"
447,54,14,"Petite w/o Delay"
447,55,15,"Petite w/o Delay"
447,56,16,"Petite w/o Delay"
447,57,14,"Petite w/o Delay"
447,58,15,"Petite w/o Delay"
447,59,16,"Petite w/o Delay"
447,60,16,"Petite w/o Delay"
447,61,14,"Petite w/o Delay"
447,62,16,"Petite w/o Delay"
447,63,15,"Petite w/o Delay"
447,64,14,"Petite w/o Delay"
447,65,15,"Petite w/o Delay"
447,66,15,"Petite w/o Delay"
447,67,18,"Petite w/o Delay"
447,68,16,"Petite w/o Delay"
447,69,15,"Petite w/o Delay"
447,70,16,"Petite w/o Delay"
447,71,15,"Petite w/o Delay"
447,72,15,"Petite w/o Delay"
447,73,14,"Petite w/o Delay"
447,74,16,"Petite w/o Delay"
447,75,15,"Petite w/o Delay"
447,76,17,"Petite w/o Delay"
447,77,15,"Petite w/o Delay"
447,78,16,"Petite w/o Delay"
447,79,16,"Petite w/o Delay"
447,80,18,"Petite w/o Delay"
447,81,18,"Petite w/o Delay"
447,82,16,"Petite w/o Delay"
447,83,15,"Petite w/o Delay"
447,84,16,"Petite w/o Delay"
447,85,15,"Petite w/o Delay"
447,86,15,"Petite w/o Delay"
447,87,14,"Petite w/o Delay"
447,88,17,"Petite w/o Delay"
447,89,18,"Petite w/o Delay"
447,90,16,"Petite w/o Delay"
447,91,17,"Petite w/o Delay"
447,92,16,"Petite w/o Delay"
447,93,16,"Petite w/o Delay"
447,94,16,"Petite w/o Delay"
447,95,17,"Petite w/o Delay"
447,96,19,"Petite w/o Delay"
447,97,17,"Petite w/o Delay"
447,98,16,"Petite w/o Delay"
447,99,17,"Petite w/o Delay"
447,100,18,"Petite w/o Delay"
447,101,17,"Petite w/o Delay"
448,0,17,"Petite w/o Delay"
448,1,16,"Petite w/o Delay"
448,2,17,"Petite w/o Delay"
448,3,16,"Petite w/o Delay"
448,4,16,"Petite w/o Delay"
448,5,15,"Petite w/o Delay"
448,6,16,"Petite w/o Delay"
448,7,16,"Petite w/o Delay"
448,8,15,"Petite w/o Delay"
448,9,16,"Petite w/o Delay"
448,10,15,"Petite w/o Delay"
448,11,15,"Petite w/o Delay"
448,12,16,"Petite w/o Delay"
448,13,16,"Petite w/o Delay"
448,14,15,"Petite w/o Delay"
448,15,15,"Petite w/o Delay"
448,16,14,"Petite w/o Delay"
448,17,14,"Petite w/o Delay"
448,18,13,"Petite w/o Delay"
448,19,14,"Petite w/o Delay"
448,20,16,"Petite w/o Delay"
448,21,17,"Petite w/o Delay"
448,22,15,"Petite w/o Delay"
448,23,15,"Petite w/o Delay"
448,24,15,"Petite w/o Delay"
448,25,19,"Petite w/o Delay"
448,26,19,"Petite w/o Delay"
448,27,17,"Petite w/o Delay"
448,28,18,"Petite w/o Delay"
448,29,18,"Petite w/o Delay"
448,30,17,"Petite w/o Delay"
448,31,16,"Petite w/o Delay"
448,32,17,"Petite w/o Delay"
448,33,17,"Petite w/o Delay"
448,34,16,"Petite w/o Delay"
448,35,16,"Petite w/o Delay"
448,36,16,"Petite w/o Delay"
448,37,15,"Petite w/o Delay"
448,38,15,"Petite w/o Delay"
448,39,16,"Petite w/o Delay"
448,40,14,"Petite w/o Delay"
448,41,15,"Petite w/o Delay"
448,42,15,"Petite w/o Delay"
448,43,15,"Petite w/o Delay"
448,44,13,"Petite w/o Delay"
448,45,16,"Petite w/o Delay"
448,46,17,"Petite w/o Delay"
448,47,17,"Petite w/o Delay"
448,48,15,"Petite w/o Delay"
448,49,16,"Petite w/o Delay"
448,50,19,"Petite w/o Delay"
448,51,16,"Petite w/o Delay"
448,52,15,"Petite w/o Delay"
448,53,15,"Petite w/o Delay"
448,54,14,"Petite w/o Delay"
448,55,14,"Petite w/o Delay"
448,56,17,"Petite w/o Delay"
448,57,16,"Petite w/o Delay"
448,58,15,"Petite w/o Delay"
448,59,16,"Petite w/o Delay"
448,60,13,"Petite w/o Delay"
448,61,16,"Petite w/o Delay"
448,62,17,"Petite w/o Delay"
448,63,15,"Petite w/o Delay"
448,64,15,"Petite w/o Delay"
448,65,16,"Petite w/o Delay"
448,66,15,"Petite w/o Delay"
448,67,16,"Petite w/o Delay"
448,68,15,"Petite w/o Delay"
448,69,14,"Petite w/o Delay"
448,70,15,"Petite w/o Delay"
448,71,16,"Petite w/o Delay"
448,72,16,"Petite w/o Delay"
448,73,16,"Petite w/o Delay"
448,74,15,"Petite w/o Delay"
448,75,15,"Petite w/o Delay"
448,76,13,"Petite w/o Delay"
448,77,16,"Petite w/o Delay"
448,78,17,"Petite w/o Delay"
448,79,18,"Petite w/o Delay"
448,80,15,"Petite w/o Delay"
448,81,17,"Petite w/o Delay"
448,82,15,"Petite w/o Delay"
448,83,16,"Petite w/o Delay"
448,84,17,"Petite w/o Delay"
448,85,15,"Petite w/o Delay"
448,86,15,"Petite w/o Delay"
448,87,16,"Petite w/o Delay"
448,88,16,"Petite w/o Delay"
448,89,17,"Petite w/o Delay"
448,90,17,"Petite w/o Delay"
448,91,17,"Petite w/o Delay"
