"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Slice","AR","Round","Solidity","volume"
"2024may23","grande","001","4",2105.85243,255,0,255,255,7318.50855,7902.70527,266.42357,57.73138,46.44362,172.9327,0.37281,536992.37036,255,100,1027395,1,1.24304,0.80448,0.86173,100747.537329463
"2024may23","grande","001","4",1245.00881,255,0,255,255,5945.74323,7905.4419,190.57643,43.55416,36.39594,158.29995,0.43077,317477.24651,255,100,607410,1,1.19668,0.83565,0.83799,43260.1029800374
"2024may23","grande","001","4",368.48498,255,0,255,255,5044.79392,7935.2802,90.93539,23.95845,19.58263,34.62504,0.55997,93963.66868,255,100,179775,1,1.22345,0.81736,0.89581,7200.7009658231
"2024may23","grande","001","4",1860.71846,255,0,255,255,2060.97677,7964.46267,252.21241,52.9915,44.70793,112.10212,0.36758,474483.20638,255,100,907800,1,1.18528,0.84368,0.80036,77914.3158109015
"2024may23","grande","001","4",2257.95049,255,0,255,255,13634.54659,7961.93482,267.69407,55.54707,51.75632,137.20642,0.39596,575777.37403,255,100,1101600,1,1.07324,0.93176,0.85646,89739.1784656007
"2024may23","grande","001","4",2764.42132,255,0,255,255,11243.34093,7973.60778,267.27057,64.47811,54.58861,70.25726,0.48631,704927.43779,255,100,1348695,1,1.18116,0.84662,0.89477,140357.465961662
"2024may23","grande","001","4",1884.23877,255,0,255,255,4543.82867,8010.65217,222.13866,61.2814,39.1487,90.78171,0.47984,480480.88736,255,100,919275,1,1.56535,0.63883,0.89532,120499.337020659
"2024may23","grande","001","4",2942.13039,255,0,255,255,11760.61507,8031.88984,293.92621,67.79377,55.25636,9.86857,0.42795,750243.24963,255,100,1435395,1,1.2269,0.81507,0.84698,163142.82531939
"2024may23","grande","001","4",1709.66575,255,0,255,255,12726.5992,8031.88305,223.68735,49.44192,44.0277,127.02078,0.42938,435964.76631,255,100,834105,1,1.12297,0.89049,0.82424,63282.6423887891
"2024may23","grande","001","4",77.87838,255,0,255,255,5817.94267,8018.94884,34.30876,10.38543,9.54778,128.30334,0.83141,19858.98813,255,100,37995,1,1.08773,0.91934,0.90578,586.505475332678
"2024may23","grande","001","4",1851.833,255,0,255,255,716.20178,8041.10619,214.31012,54.25224,43.46046,56.89135,0.50667,472217.41578,255,100,903465,1,1.24831,0.80108,0.88332,83608.7335814145
"2024may23","grande","001","4",2714.76732,255,0,255,255,14225.97448,8053.67374,257.57261,63.14173,54.74271,13.967,0.51421,692265.66683,255,100,1324470,1,1.15343,0.86698,0.89053,131809.906740215
"2024may23","grande","001","4",4408.23019,255,0,255,255,15248.5716,8091.00318,445.08176,102.1954,54.92158,87.65651,0.27964,1124098.69735,255,100,2150670,1,1.86075,0.53742,0.77887,558846.667991588
"2024may23","grande","001","4",2406.38982,255,0,255,255,13185.53665,8093.19037,280.63472,64.82154,47.26686,1.6637,0.38397,613629.4051,255,100,1174020,1,1.3714,0.72918,0.84061,142612.192286528
"2024may23","grande","001","4",2970.87745,255,0,255,255,9198.40479,8104.25646,298.16122,66.03708,57.28052,63.72602,0.41994,757573.74861,255,100,1449420,1,1.15287,0.8674,0.87258,150786.411934925
"2024may23","grande","001","4",1803.74702,255,0,255,255,639.61534,8105.4019,280.13856,56.05882,40.96772,29.87034,0.28883,459955.49023,255,100,880005,1,1.36837,0.7308,0.81797,92242.375357719
"2024may23","grande","001","4",3286.57237,255,0,255,255,13765.53936,8153.67255,336.41435,66.34512,63.07312,162.59772,0.36493,838075.95553,255,100,1603440,1,1.05188,0.95068,0.86713,152906.368546951
"2024may23","grande","001","4",1759.31975,255,0,255,255,13070.96069,8196.17164,209.97235,49.71614,45.0565,155.28388,0.50145,448626.53726,255,100,858330,1,1.10342,0.90628,0.89581,64341.447823973
"2024may23","grande","001","4",3956.64009,255,0,255,255,330.16365,8218.07149,342.19805,72.69778,69.29717,40.65535,0.4246,1008943.22255,255,100,1930350,1,1.04907,0.95322,0.88683,201169.468663437
"2024may23","grande","001","4",2197.32033,255,0,255,255,9520.41049,8233.65668,273.8286,58.97408,47.43975,140.38963,0.36825,560316.68528,255,100,1072020,1,1.24314,0.80442,0.86529,107394.526132191
"2024may23","grande","001","4",1367.83713,255,0,255,255,8454.33609,8230.20966,223.08842,46.27659,37.63424,73.91848,0.34537,348798.46941,255,100,667335,1,1.22964,0.81325,0.82283,51889.8805122002
"2024may23","grande","001","4",1909.84979,255,0,255,255,13108.99848,8245.23299,255.52776,52.74307,46.10456,175.09906,0.36756,487011.69553,255,100,931770,1,1.14399,0.87413,0.84898,76823.6323410514
"2024may23","grande","001","4",2455.52115,255,0,255,255,6002.52661,8255.3075,256.90102,57.77155,54.11775,51.02881,0.46754,626157.89426,255,100,1197990,1,1.06752,0.93675,0.91241,100957.986751541
"2024may23","grande","001","4",2039.47287,255,0,255,255,14134.24652,8279.30374,231.58855,59.22671,43.84403,160.62411,0.47785,520065.58182,255,100,995010,1,1.35085,0.74027,0.84486,108780.599526849
"2024may23","grande","001","4",1891.55621,255,0,255,255,14587.70419,8284.18472,233.66349,53.3231,45.16624,132.81346,0.43536,482346.83255,255,100,922845,1,1.1806,0.84703,0.84714,79386.1593133296
"2024may23","grande","001","4",1742.59419,255,0,255,255,15406.43701,8282.32639,258.24419,53.02458,41.84361,1.6973,0.32836,444361.51968,255,100,850170,1,1.26721,0.78914,0.80736,78060.3211995002
"2024may23","grande","001","4",1895.7376,255,0,255,255,14892.87008,8302.64239,258.84311,50.59957,47.70254,100.86743,0.35556,483413.08695,255,100,924885,1,1.06073,0.94275,0.8315,67832.699510138
"2024may23","grande","001","4",1835.63012,255,0,255,255,8194.88223,8347.97865,214.31012,53.32232,43.83149,148.5079,0.50224,468085.68,255,100,895560,1,1.21653,0.82201,0.87943,79382.675628107
"2024may23","grande","001","4",66.90224,255,0,255,255,5168.17695,8330.61507,31.84042,9.46806,8.99684,162.97858,0.82926,17060.07034,255,100,32640,1,1.05238,0.95023,0.90141,444.4077526957
"2024may23","grande","001","4",51.7447,255,0,255,255,15393.0282,8348.13086,40.01979,9.05294,7.27757,91.58579,0.406,13194.89815,255,100,25245,1,1.24395,0.80389,0.66221,388.479001099764
"2024may23","grande","001","4",146.87132,255,0,255,255,15421.3985,8352.97296,71.18863,18.44044,10.14088,169.07416,0.36419,37452.18567,255,100,71655,1,1.81843,0.54993,0.71592,3283.31431687578
"2024may23","grande","001","4",1479.16664,255,0,255,255,198.14619,8376.83747,285.57141,58.49427,32.19689,119.9622,0.22793,377187.49271,255,100,721650,1,1.81677,0.55043,0.78155,104794.526220969
"2024may23","grande","001","4",143.2126,255,0,255,255,15373.87179,8353.74676,93.57916,16.34417,11.15651,163.11255,0.20551,36519.21308,255,100,69870,1,1.46499,0.6826,0.65394,2286.05794800409
"2024may23","grande","001","4",86.76384,255,0,255,255,4887.44805,8368.91401,38.82195,12.28462,8.99264,89.82154,0.72343,22124.77872,255,100,42330,1,1.36607,0.73202,0.88298,970.697259033019
"2024may23","grande","001","4",2526.60478,255,0,255,255,4222.86817,8425.68484,289.34036,59.46842,54.09549,40.03924,0.37925,644284.219,255,100,1232670,1,1.09932,0.90965,0.89901,110117.875079905
"2024may23","grande","001","4",1646.9449,255,0,255,255,14414.60924,8427.92617,241.63735,56.15138,37.34468,23.40217,0.35445,419970.95036,255,100,803505,1,1.5036,0.66507,0.82068,92700.0406760455
"2024may23","grande","001","4",1449.89691,255,0,255,255,8350.67472,8437.66912,225.10317,47.17491,39.13237,69.33632,0.35957,369723.71193,255,100,707370,1,1.20552,0.82952,0.81266,54970.775420787
"2024may23","grande","001","4",1722.73259,255,0,255,255,3746.86257,8445.68482,220.44466,51.39891,42.67506,104.19307,0.44548,439296.8113,255,100,840480,1,1.20442,0.83027,0.86192,71098.4855052016
"2024may23","grande","001","4",2285.65219,255,0,255,255,15051.93175,8476.44002,240.71769,58.60929,49.65395,84.93838,0.49568,582841.30941,255,100,1115115,1,1.18036,0.8472,0.8447,105413.929620572
"2024may23","grande","001","4",1346.93019,255,0,255,255,9100.48386,8475.15896,204.01324,43.15458,39.74004,71.85129,0.40667,343467.19742,255,100,657135,1,1.08592,0.92088,0.86535,42080.3462778392
"2024may23","grande","001","4",2153.41574,255,0,255,255,13875.84986,8487.02933,260.11361,56.71428,48.34434,174.7299,0.39996,549121.01412,255,100,1050600,1,1.17313,0.85242,0.87399,95515.9481870979
"2024may23","grande","001","4",2860.59329,255,0,255,255,7611.60711,8501.78547,281.58448,63.69727,57.18016,7.42821,0.45337,729451.2889,255,100,1395615,1,1.11398,0.89769,0.90165,135319.716813061
"2024may23","grande","001","4",52.79005,255,0,255,255,1228.94554,8480.83907,26.90372,9.15582,7.34116,78.57611,0.91651,13461.46175,255,100,25755,1,1.24719,0.8018,0.91403,401.874417121388
"2024may23","grande","001","4",2145.05296,255,0,255,255,14901.09174,8514.05796,263.3864,52.37524,52.14614,94.86722,0.38856,546988.50533,255,100,1046520,1,1.00439,0.99563,0.81067,75227.5123188805
"2024may23","grande","001","4",1611.92576,255,0,255,255,11302.25666,8525.78902,198.55029,51.85148,39.58166,84.34712,0.51382,411041.06979,255,100,786420,1,1.30999,0.76337,0.87838,72993.1478791327
"2024may23","grande","001","4",2100.10302,255,0,255,255,2045.82545,8535.99147,284.44623,58.62705,45.60922,83.55662,0.32617,535526.27057,255,100,1024590,1,1.28542,0.77796,0.88337,105509.787397734
"2024may23","grande","001","4",2100.10302,255,0,255,255,7399.79695,8548.50097,258.66769,59.68206,44.80298,24.52217,0.39443,535526.27057,255,100,1024590,1,1.3321,0.75069,0.84813,111308.93747457
"2024may23","grande","001","4",3202.42191,255,0,255,255,7079.53436,8564.11589,321.42886,65.21859,62.51975,74.46407,0.38951,816617.58581,255,100,1562385,1,1.04317,0.95862,0.89211,145248.895361089
"2024may23","grande","001","4",2082.85479,255,0,255,255,7163.74937,8573.11082,245.7997,54.96955,48.2444,138.60332,0.43322,531127.97118,255,100,1016175,1,1.1394,0.87766,0.85506,86969.138366773
"2024may23","grande","001","4",1446.76087,255,0,255,255,10669.34786,8575.93343,205.31384,47.50797,38.77398,97.78395,0.43129,368924.02114,255,100,705840,1,1.22525,0.81616,0.8579,56143.3138187351
"2024may23","grande","001","4",2779.05619,255,0,255,255,9749.21924,8586.18723,274.07669,68.67554,51.5235,147.51792,0.4649,708659.32818,255,100,1355835,1,1.3329,0.75025,0.86469,169591.808433521
"2024may23","grande","001","4",1934.41545,255,0,255,255,9692.52881,8586.63464,248.89706,54.01181,45.60066,42.71786,0.39239,493275.94011,255,100,943755,1,1.18445,0.84427,0.82871,82502.0644535248
"2024may23","grande","001","4",2488.97227,255,0,255,255,9135.43179,8604.16556,279.36422,64.66223,49.00941,29.03571,0.40076,634687.92943,255,100,1214310,1,1.31938,0.75793,0.88893,141563.292942521
"2024may23","grande","001","4",1374.63189,255,0,255,255,13310.3549,8606.34008,212.0172,48.35915,36.19244,18.74151,0.38429,350531.1328,255,100,670650,1,1.33617,0.74841,0.87187,59215.3906256833
"2024may23","grande","001","4",2195.75231,255,0,255,255,7009.64313,8629.33237,320.23101,60.0922,46.52382,159.74714,0.26907,559916.83988,255,100,1071255,1,1.29164,0.77421,0.84612,113619.515841702
"2024may23","grande","001","4",1735.27676,255,0,255,255,3329.02185,8654.5144,241.88543,48.47998,45.57393,132.65394,0.3727,442495.57449,255,100,846600,1,1.06377,0.94006,0.79416,59660.3666841207
"2024may23","grande","001","4",2482.70019,255,0,255,255,12787.37706,8677.46312,259.96829,59.02651,53.55343,129.75078,0.46163,633088.54783,255,100,1211250,1,1.1022,0.90728,0.87388,107681.213217677
"2024may23","grande","001","4",2015.42988,255,0,255,255,516.61412,8694.38383,261.31145,56.38548,45.51038,26.09654,0.3709,513934.61904,255,100,983280,1,1.23896,0.80713,0.87636,93864.3047927694
"2024may23","grande","001","4",2004.45373,255,0,255,255,14671.9767,8707.15486,248.47356,54.91692,46.47292,131.16925,0.40799,511135.70125,255,100,977925,1,1.1817,0.84624,0.85118,86719.5744841891
"2024may23","grande","001","4",2008.11245,255,0,255,255,13058.77117,8718.32152,242.65977,55.3043,46.23164,115.21815,0.42855,512068.67385,255,100,979710,1,1.19624,0.83595,0.84616,88567.6907790118
"2024may23","grande","001","4",2298.71904,255,0,255,255,8552.7645,8770.20208,264.97764,60.58277,48.31109,64.61334,0.41141,586173.35439,255,100,1121490,1,1.25401,0.79744,0.8579,116424.934384848
"2024may23","grande","001","4",1704.96169,255,0,255,255,5350.79012,8797.24973,207.57667,50.82091,42.71518,128.08095,0.49724,434765.23011,255,100,831810,1,1.18976,0.8405,0.84981,68726.7700895498
"2024may23","grande","001","4",2475.90543,255,0,255,255,14489.21424,8860.66534,282.53424,61.1081,51.58761,152.3543,0.38976,631355.88444,255,100,1207935,1,1.18455,0.8442,0.87601,119479.931315574
"2024may23","grande","001","4",2559.01055,255,0,255,255,1544.46459,8877.26207,340.08054,61.20834,53.23186,19.80229,0.27805,652547.69057,255,100,1248480,1,1.14984,0.86968,0.83929,120068.870846288
"2024may23","grande","001","4",2620.68605,255,0,255,255,6155.2165,8889.10769,285.04515,62.39028,53.48207,174.57028,0.40532,668274.94291,255,100,1278570,1,1.16656,0.85722,0.85265,127159.680018868
"2024may23","grande","001","4",2151.32505,255,0,255,255,3832.42404,8901.19052,271.95918,61.53638,44.51273,97.40113,0.36552,548587.88692,255,100,1049580,1,1.38244,0.72336,0.83168,122009.727058433
"2024may23","grande","001","4",2118.3966,255,0,255,255,4229.33395,8892.21012,331.55032,59.04445,45.68128,12.41626,0.24217,540191.13355,255,100,1033515,1,1.29253,0.77368,0.81846,107779.426113506
"2024may23","grande","001","4",2011.77116,255,0,255,255,10341.78586,8898.94594,262.43664,58.69943,43.637,41.36797,0.36706,513001.64644,255,100,981495,1,1.34518,0.7434,0.87997,105901.052038816
"2024may23","grande","001","4",2014.9072,255,0,255,255,2432.99582,8936.91426,241.31661,55.45288,46.26377,76.34653,0.4348,513801.33724,255,100,983025,1,1.19862,0.83429,0.85165,89283.4455959166
"2024may23","grande","001","4",1906.71374,255,0,255,255,9470.27939,8938.82044,225.38135,53.3983,45.46406,31.42681,0.47169,486212.00474,255,100,930240,1,1.17452,0.85141,0.86129,79722.5010991645
"2024may23","grande","001","4",2452.90779,255,0,255,255,15359.09647,8949.52953,334.72035,63.3948,49.26491,92.52829,0.27512,625491.48526,255,100,1196715,1,1.28681,0.77711,0.84051,133401.136788109
"2024may23","grande","001","4",2114.73789,255,0,255,255,4960.60684,8948.93285,263.28364,54.6558,49.26408,179.07246,0.38337,539258.16095,255,100,1031730,1,1.10945,0.90135,0.84653,85488.4393368067
"2024may23","grande","001","4",1727.95933,255,0,255,255,8387.20001,9002.12951,209.65161,48.04053,45.79688,8.66864,0.49402,440629.62929,255,100,843030,1,1.04899,0.9533,0.88431,58052.6424013371
"2024may23","grande","001","4",2825.05148,255,0,255,255,415.25553,9032.02101,290.71362,64.15612,56.06584,129.95753,0.42005,720388.12653,255,100,1378275,1,1.1443,0.8739,0.89896,138265.20294124
"2024may23","grande","001","4",2066.12923,255,0,255,255,13925.20198,9041.91892,342.3008,70.26198,37.44098,15.36452,0.22159,526862.9536,255,100,1008015,1,1.87661,0.53288,0.77548,181618.370480863
"2024may23","grande","001","4",2876.2735,255,0,255,255,8783.92293,9089.16335,312.22705,67.07422,54.599,127.39758,0.37077,733449.74289,255,100,1403265,1,1.22849,0.81401,0.8924,158003.066339416
"2024may23","grande","001","4",1826.74466,255,0,255,255,791.89933,9112.68749,229.89454,55.35789,42.0154,108.95904,0.43434,465819.88941,255,100,891225,1,1.31756,0.75898,0.87616,88825.4072631786
"2024may23","grande","001","4",221.61366,255,0,255,255,5738.77847,9099.32645,63.60817,20.83885,13.54044,64.43054,0.6883,56511.48301,255,100,108120,1,1.53901,0.64977,0.84462,4738.2706942463
"2024may23","grande","001","4",3099.45518,255,0,255,255,11298.92534,9124.0253,273.50786,75.68995,52.13835,19.6606,0.52066,790361.0713,255,100,1512150,1,1.45171,0.68884,0.90631,227045.697963221
"2024may23","grande","001","4",1841.37953,255,0,255,255,1680.99642,9124.8146,233.80881,53.32904,43.96324,92.94772,0.42328,469551.77979,255,100,898365,1,1.21304,0.82438,0.82554,79412.6922597067
"2024may23","grande","001","4",2070.83329,255,0,255,255,308.98459,9146.41254,243.43411,56.34526,46.79483,33.5348,0.43913,528062.48979,255,100,1010310,1,1.20409,0.8305,0.84137,93663.5866239921
"2024may23","grande","001","4",2032.15544,255,0,255,255,12731.62345,9154.28365,246.2232,52.14748,49.61737,103.83761,0.42122,518199.63663,255,100,991440,1,1.05099,0.95148,0.84687,74250.3663764755
"2024may23","grande","001","4",2011.77116,255,0,255,255,1009.72074,9161.02963,285.32333,52.43147,48.85361,25.21999,0.31054,513001.64644,255,100,981495,1,1.07324,0.93176,0.84976,75470.0650601617
"2024may23","grande","001","4",1553.90898,255,0,255,255,4470.4543,9159.54812,197.95137,51.15594,38.67583,58.49721,0.49833,396246.79004,255,100,758115,1,1.32269,0.75604,0.91154,70094.9661357838
"2024may23","grande","001","4",1933.89278,255,0,255,255,2343.59567,9206.52757,279.99324,55.07522,44.70811,167.84888,0.30999,493142.65831,255,100,943500,1,1.23188,0.81176,0.83872,87471.6551148973
"2024may23","grande","001","4",1957.4131,255,0,255,255,11836.47443,9223.40662,244.63195,59.66437,41.77126,69.58228,0.41102,499140.33929,255,100,954975,1,1.42836,0.7001,0.8562,111209.989573351
"2024may23","grande","001","4",1967.3439,255,0,255,255,7166.03492,9236.61799,273.47776,62.98806,39.76785,41.24961,0.33056,501672.69348,255,100,959820,1,1.58389,0.63136,0.85448,130849.877331239
"2024may23","grande","001","4",2459.70254,255,0,255,255,1898.24659,9251.9793,246.39862,58.76417,53.29422,155.85183,0.50912,627224.14865,255,100,1200030,1,1.10264,0.90692,0.8748,106251.835604626
"2024may23","grande","001","4",2875.75083,255,0,255,255,3410.12606,9258.37039,291.70595,70.89491,51.64714,6.65755,0.42469,733316.46109,255,100,1403010,1,1.37268,0.7285,0.89595,186570.849449982
"2024may23","grande","001","4",1815.24584,255,0,255,255,862.72415,9280.85313,250.91181,55.67555,41.51271,88.71546,0.36233,462887.68982,255,100,885615,1,1.34117,0.74562,0.81602,90363.3182251807
"2024may23","grande","001","4",1229.85127,255,0,255,255,4577.964,9277.21061,172.14273,44.30166,35.3462,151.54968,0.52154,313612.07433,255,100,600015,1,1.25336,0.79785,0.88144,45525.9085252017
"2024may23","grande","001","4",69.51561,255,0,255,255,10794.30032,9272.12877,30.39449,10.23913,8.64429,65.8674,0.94559,17726.47934,255,100,33915,1,1.1845,0.84424,0.92042,562.066618887804
"2024may23","grande","001","4",1412.2644,255,0,255,255,3121.65341,9322.60944,201.22415,51.16748,35.14246,46.06918,0.43829,360127.42237,255,100,689010,1,1.456,0.68681,0.87105,70142.4139041667
"2024may23","grande","001","4",2040.51822,255,0,255,255,9061.83378,9327.20519,242.33903,56.01217,46.384,112.97676,0.43662,520332.14542,255,100,995520,1,1.20758,0.82811,0.86592,92012.2852350616
"2024may23","grande","001","4",2862.16131,255,0,255,255,8337.38949,9342.22384,292.72837,65.4692,55.66308,163.31509,0.41973,729851.1343,255,100,1396380,1,1.17617,0.85022,0.85945,146929.744911387
"2024may23","grande","001","4",2111.60184,255,0,255,255,2547.29317,9341.98049,247.5238,53.91707,49.86501,132.26705,0.4331,538458.47016,255,100,1030200,1,1.08126,0.92485,0.90807,82068.6846001758
"2024may23","grande","001","4",2155.50644,255,0,255,255,14776.30396,9343.94133,250.69383,59.71996,45.95576,47.18786,0.43099,549654.14132,255,100,1051620,1,1.29951,0.76952,0.88204,111521.126275407
"2024may23","grande","001","4",1911.41781,255,0,255,255,4040.76214,9344.98894,207.92751,55.58103,43.78639,65.72847,0.55557,487411.54093,255,100,932535,1,1.26937,0.78779,0.88784,89903.8715484269
"2024may23","grande","001","4",2175.36804,255,0,255,255,13703.26079,9353.85433,245.97512,56.84191,48.72751,173.50314,0.45181,554718.8497,255,100,1061310,1,1.16653,0.85725,0.88865,96162.2486446675
"2024may23","grande","001","4",51.7447,255,0,255,255,10017.93157,9342.7437,27.92615,8.7817,7.50235,70.46316,0.83378,13194.89815,255,100,25245,1,1.17053,0.85432,0.89189,354.596473626586
"2024may23","grande","001","4",1537.7061,255,0,255,255,7556.97859,9378.54615,216.88123,59.55176,32.87675,8.46792,0.41081,392115.05426,255,100,750210,1,1.81136,0.55207,0.83591,110581.487068888
"2024may23","grande","001","4",2445.59035,255,0,255,255,4755.69731,9395.74986,288.28784,59.15231,52.64076,34.71119,0.36978,623625.54007,255,100,1193145,1,1.1237,0.88992,0.85853,108371.166983549
"2024may23","grande","001","4",1546.06887,255,0,255,255,7421.23558,9404.94346,224.67967,51.70006,38.0757,78.3399,0.38487,394247.56305,255,100,754290,1,1.35782,0.73647,0.84756,72355.535762912
"2024may23","grande","001","4",1232.98731,255,0,255,255,8442.67969,9442.83585,186.91024,49.93716,31.43727,107.52577,0.44351,314411.76512,255,100,601545,1,1.58847,0.62954,0.8676,65203.3848600975
"2024may23","grande","001","4",980.53591,255,0,255,255,2744.64999,9467.05684,178.90628,38.36455,32.54194,139.61106,0.38497,250036.65594,255,100,478380,1,1.17893,0.84823,0.80051,29565.7532290061
"2024may23","grande","001","4",65.85689,255,0,255,255,3000.72743,9462.41056,35.0831,9.55875,8.77224,34.39583,0.67238,16793.50674,255,100,32130,1,1.08966,0.91772,0.86598,457.300769218679
"2024may23","grande","001","4",1980.41074,255,0,255,255,8158.9368,9488.74399,233.53063,57.44934,43.89149,44.21062,0.45633,505004.73847,255,100,966195,1,1.30889,0.764,0.84604,99278.1677724617
"2024may23","grande","001","4",1981.45609,255,0,255,255,7697.45875,9490.20523,239.66517,53.92052,46.78865,63.89777,0.4335,505271.30207,255,100,966705,1,1.15243,0.86773,0.8688,82084.4396335661
"2024may23","grande","001","4",2652.56915,255,0,255,255,3163.25427,9514.9397,294.24695,61.47398,54.9396,61.83988,0.38499,676405.13269,255,100,1294125,1,1.11894,0.89371,0.85416,121638.937162009
"2024may23","grande","001","4",1880.58006,255,0,255,255,7859.46109,9515.49244,239.69526,60.3571,39.67104,74.52742,0.41132,479547.91476,255,100,917490,1,1.52144,0.65727,0.8619,115128.730814004
"2024may23","grande","001","4",2476.4281,255,0,255,255,3744.51763,9519.95436,262.0858,57.07368,55.24589,145.83866,0.45305,631489.16624,255,100,1208190,1,1.03308,0.96797,0.86721,97343.3414755223
"2024may23","grande","001","4",2529.74082,255,0,255,255,5399.26388,9542.04172,284.82717,59.59682,54.04594,79.60658,0.39185,645083.90979,255,100,1234200,1,1.10271,0.90686,0.8466,110832.692390545
"2024may23","grande","001","4",371.62102,255,0,255,255,314.34551,9583.42008,108.38924,33.31402,14.20311,69.35915,0.3975,94763.35948,255,100,181305,1,2.34554,0.42634,0.85818,19358.8586454772
"2024may23","grande","001","4",1919.25791,255,0,255,255,10503.88579,9637.31412,236.07164,57.82111,42.26268,138.69487,0.43277,489410.76793,255,100,936360,1,1.36814,0.73092,0.86258,101218.033678244
"2024may23","grande","001","4",1058.93696,255,0,255,255,5359.69422,9635.88179,188.77966,40.0901,33.63126,165.55139,0.3734,270028.92588,255,100,516630,1,1.19205,0.83889,0.83754,33737.2780893507
"2024may23","grande","001","4",1133.67931,255,0,255,255,3465.17494,9641.25637,177.28494,44.01302,32.79587,15.26708,0.45327,289088.22321,255,100,553095,1,1.34203,0.74514,0.84233,44641.8444413166
"2024may23","grande","001","4",2557.9652,255,0,255,255,441.76273,9672.31897,318.88785,58.77449,55.41354,152.60735,0.3161,652281.12697,255,100,1247970,1,1.06065,0.94282,0.85165,106307.824391108
"2024may23","grande","001","4",2395.41368,255,0,255,255,9304.30907,9714.72183,238.7455,57.86919,52.70396,24.91977,0.5281,610830.48731,255,100,1168665,1,1.098,0.91074,0.90546,101470.741255552
"2024may23","grande","001","4",2520.85537,255,0,255,255,2700.93309,9766.13914,310.10955,62.15702,51.63781,43.57659,0.3294,642818.1192,255,100,1229865,1,1.20371,0.83076,0.83026,125738.761092531
"2024may23","grande","001","4",2330.07946,255,0,255,255,862.46193,9809.06115,278.41446,64.60626,45.92046,110.91331,0.37774,594170.26237,255,100,1136790,1,1.40692,0.71077,0.86037,141196.010158844
"2024may23","grande","001","4",2329.03411,255,0,255,255,3851.41741,9820.35561,293.22453,60.83364,48.74636,103.52218,0.3404,593903.69877,255,100,1136280,1,1.24796,0.80131,0.83336,117877.260038858
"2024may23","grande","001","4",2772.26143,255,0,255,255,15108.77965,9865.72608,338.60452,63.34099,55.72621,58.82738,0.30385,706926.66478,255,100,1352520,1,1.13665,0.87978,0.83554,133061.729271183
"2024may23","grande","001","4",61.6755,255,0,255,255,13104.72367,9840.32458,36.77711,13.98494,5.61516,93.88475,0.57302,15727.25235,255,100,30090,1,2.49057,0.40151,0.86131,1432.12341235938
"2024may23","grande","001","4",4364.32559,255,0,255,255,6166.31221,9894.84495,412.23139,103.91557,53.47449,145.82177,0.32273,1112903.02619,255,100,2129250,1,1.94327,0.5146,0.80011,587544.134155903
"2024may23","grande","001","4",1268.00645,255,0,255,255,8699.60105,9911.06922,189.97751,48.98575,32.95807,75.02996,0.4415,323341.64569,255,100,618630,1,1.48631,0.67281,0.87771,61547.1443601467
"2024may23","grande","001","4",2568.41868,255,0,255,255,1224.82892,9929.72722,287.86434,64.02471,51.07735,103.31875,0.38949,654946.76296,255,100,1253070,1,1.25349,0.79778,0.8637,137417.322510104
"2024may23","grande","001","4",2139.30355,255,0,255,255,4307.98621,9956.98394,249.11505,59.46466,45.80613,67.45807,0.43319,545522.40553,255,100,1043715,1,1.29818,0.77031,0.85798,110096.989186239
"2024may23","grande","001","4",52.79005,255,0,255,255,2260.01787,9931.32228,26.90372,9.98679,6.73033,62.60408,0.91651,13461.46175,255,100,25755,1,1.48385,0.67392,0.92661,521.526493547596
"2024may23","grande","001","4",1761.93312,255,0,255,255,13183.1499,9965.30474,228.94478,53.14419,42.21276,30.43457,0.42241,449292.94626,255,100,859605,1,1.25896,0.79431,0.85288,78589.7665414088
"2024may23","grande","001","4",2262.65455,255,0,255,255,9118.31193,9995.75805,260.11361,56.89793,50.6328,173.73713,0.42024,576976.91023,255,100,1103895,1,1.12374,0.88989,0.87827,96446.8442904762
"2024may23","grande","001","4",1710.18842,255,0,255,255,5345.29851,9999.30305,238.81816,53.03023,41.0611,177.95098,0.37681,436098.04811,255,100,834360,1,1.2915,0.7743,0.88804,78085.2768603239
"2024may23","grande","001","4",1446.76087,255,0,255,255,14877.76187,10003.75759,239.09634,50.47931,36.49165,81.928,0.31802,368924.02114,255,100,705840,1,1.38331,0.7229,0.79517,67350.1941610563
"2024may23","grande","001","4",1801.13365,255,0,255,255,11348.00365,10011.31258,250.48831,52.07069,44.04156,38.97738,0.36073,459289.08123,255,100,878730,1,1.18231,0.8458,0.83197,73922.8360501905
"2024may23","grande","001","4",1945.91427,255,0,255,255,3623.12195,10025.97142,230.91696,55.93867,44.29163,49.83551,0.45859,496208.1397,255,100,949365,1,1.26296,0.79179,0.88348,91650.5406821407
"2024may23","grande","001","4",123.87367,255,0,255,255,15062.2725,10064.82213,68.96836,25.33231,6.22607,177.05973,0.32726,31587.78649,255,100,60435,1,4.06874,0.24578,0.66855,8511.83123626117
"2024may23","grande","001","4",142.68993,255,0,255,255,15031.71391,10091.09379,87.94079,29.66904,6.1235,95.03663,0.23186,36385.93128,255,100,69615,1,4.84511,0.20639,0.59542,13674.4259755305
