"date","strain","image_num","replicate","Area","Mean","StdDev","Min","Max","X","Y","Perim.","Major","Minor","Angle","Circ.","IntDen","Median","X.Area","RawIntDen","Ch","AR","Round","Solidity"
"2024may23","grande","004","4",17.63534,5711.27918,1010.58209,4937,10218,328.74688,179.85754,15.79746,5.10269,4.40043,148.27482,0.88801,100720.33975,5296,100,18841510,1,1.15959,0.86238,0.98713
"2024may23","grande","004","4",16.14924,3285.75571,372.96926,2807,4693,113.76663,180.31943,15.2982,5.01027,4.10394,91.83612,0.86712,53062.47139,3147,100,9926268,1,1.22084,0.81911,0.98564
"2024may23","grande","004","4",13.29466,3589.97346,252.57071,3173,5176,144.1484,180.4254,13.81818,4.56648,3.70686,118.99733,0.87495,47727.47956,3529,100,8928264,1,1.2319,0.81175,0.98437
"2024may23","grande","004","4",19.88052,2602.27669,387.05533,2142,4587,87.12323,181.03167,16.95993,5.37213,4.71185,155.88911,0.86854,51734.60366,2480,100,9677867,1,1.14013,0.87709,0.98543
"2024may23","grande","004","4",12.45005,4297.05238,113.94079,4072,5333,281.10567,180.41227,13.2908,4.28069,3.70312,175.45097,0.88568,53498.50099,4281,100,10007835,1,1.15597,0.86508,0.98499
"2024may23","grande","004","4",18.00419,4447.09086,680.64675,3784,8151,259.71713,182.32573,16.13274,5.16951,4.43439,136.35773,0.86929,80066.26359,4257,100,14977802,1,1.16578,0.8578,0.9848
"2024may23","grande","004","4",15.27256,2848.10326,268.2929,2504,4154,95.96186,182.23524,14.92009,4.53973,4.28343,114.85908,0.86214,43497.81556,2778,100,8137031,1,1.05983,0.94354,0.97943
"2024may23","grande","004","4",17.44824,6194.14032,815.75562,5139,8866,312.74671,182.51014,15.73689,5.01412,4.43064,93.3175,0.88537,108076.84704,5873,100,20217674,1,1.13169,0.88363,0.98759
"2024may23","grande","004","4",13.74904,2660.76594,267.62572,2413,4718,106.39411,182.4887,13.96441,4.6461,3.76785,51.18108,0.88601,36582.98289,2584,100,6843490,1,1.23309,0.81097,0.98657
"2024may23","grande","004","4",11.39161,4620.45143,331.48722,4301,6945,299.25297,182.44945,12.59514,3.83267,3.78437,142.86994,0.90238,52634.35873,4537,100,9846182,1,1.01276,0.9874,0.98795
"2024may23","grande","004","4",13.10756,2766.18475,124.474,2582,3678,118.30623,182.63381,13.73252,4.5292,3.68477,141.12632,0.87344,36257.93992,2741,100,6782685,1,1.22917,0.81356,0.98474
"2024may23","grande","004","4",12.04912,4544.02351,210.16363,4124,5850,275.19703,182.87124,13.19779,4.28931,3.57667,91.78124,0.86929,54751.49203,4505,100,10242229,1,1.19925,0.83386,0.98171
"2024may23","grande","004","4",17.54981,4998.99391,287.5646,4592,6925,307.10567,183.52659,15.79746,5.16966,4.32236,42.59231,0.88371,87731.38128,4943,100,16411697,1,1.19603,0.8361,0.98663
"2024may23","grande","004","4",14.06444,4721.36222,424.44082,4047,8154,268.7533,183.56084,14.23178,4.72744,3.78797,111.36775,0.8726,66403.29736,4616,100,12421904,1,1.24801,0.80127,0.98466
"2024may23","grande","004","4",15.60933,4662.19658,600.79728,3935,8003,333.43837,183.87553,14.90235,4.93869,4.02423,150.43322,0.88325,72773.77595,4523,100,13613614,1,1.22724,0.81484,0.98699
"2024may23","grande","004","4",14.37983,4558.9974,370.47296,4152,7488,278.72983,184.17389,14.48875,4.56355,4.012,58.80075,0.8608,65557.60832,4463,100,12263703,1,1.13748,0.87914,0.98121
"2024may23","grande","004","4",13.40692,2707.16308,180.28059,2389,3963,176.26837,183.98106,13.84327,4.44521,3.84014,145.25973,0.87915,36294.71807,2667,100,6789565,1,1.15756,0.86388,0.98276
"2024may23","grande","004","4",13.8025,3168.5488,235.50194,2816,4787,136.38539,184.39065,14.34253,4.92833,3.56589,41.37904,0.84317,43733.89068,3115,100,8181193,1,1.38207,0.72355,0.98343
"2024may23","grande","004","4",13.8613,2908.8496,467.84787,2476,5416,99.69417,184.43339,14.27461,4.54298,3.88484,23.87624,0.85484,40320.43973,2739,100,7542647,1,1.16941,0.85513,0.97738
"2024may23","grande","004","4",13.59936,4496.49017,675.27523,3854,7669,161.7648,184.87731,14.05007,4.70314,3.68163,108.63278,0.86571,61149.40456,4213,100,11439071,1,1.27746,0.7828,0.98528
"2024may23","grande","004","4",19.78429,2779.03783,158.50207,2544,3922,114.33388,185.52832,16.78862,5.29218,4.75988,112.97351,0.88206,54981.30203,2743,100,10285219,1,1.11183,0.89942,0.9872
"2024may23","grande","004","4",17.83847,2707.22625,93.87752,2519,3287,123.01576,185.74449,15.97917,5.16023,4.40148,117.23514,0.87793,48292.78329,2688,100,9034014,1,1.17238,0.85296,0.98626
"2024may23","grande","004","4",15.25117,5709.66316,756.31157,4846,8234,264.8582,186.04191,14.74877,4.60801,4.21405,136.89162,0.88105,87079.06086,5355,100,16289669,1,1.09349,0.9145,0.98651
"2024may23","grande","004","4",14.88767,4833.68223,258.41649,4510,6366,302.14634,186.17134,14.76651,4.93714,3.83938,43.77662,0.85799,71962.25638,4764,100,13461805,1,1.28592,0.77765,0.98532
"2024may23","grande","004","4",17.15957,2290.40062,359.3321,1861,3996,86.21333,186.76091,15.63349,5.0594,4.31835,19.44296,0.88228,39302.29965,2158,100,7352186,1,1.1716,0.85353,0.98648
"2024may23","grande","004","4",15.64141,3792.58612,1017.8342,2876,8847,348.47985,186.98097,14.93783,4.63235,4.29917,64.63049,0.88087,59321.38068,3430,100,11097107,1,1.0775,0.92808,0.98403
"2024may23","grande","004","4",19.05194,5658.88973,1202.20971,4850,11753,315.75914,187.74799,16.49616,5.41474,4.47993,123.34515,0.8798,107812.81946,5247,100,20168283,1,1.20867,0.82736,0.98657
"2024may23","grande","004","4",16.6357,4234.55527,327.31018,3703,5852,259.61054,187.8198,15.46952,4.99305,4.24214,16.29629,0.87357,70444.78872,4133,100,13177936,1,1.17701,0.84961,0.98497
"2024may23","grande","004","4",14.2355,4167.91851,160.43791,3828,4920,330.45243,188.09299,14.17856,4.65016,3.89776,105.23999,0.88985,59332.39274,4144,100,11099167,1,1.19303,0.8382,0.98739
"2024may23","grande","004","4",13.42296,3785.37157,358.67882,3319,5257,344.53902,188.01474,14.02498,4.6977,3.63809,126.45726,0.85754,50810.87866,3659,100,9505068,1,1.29125,0.77444,0.97933
"2024may23","grande","004","4",16.51809,2824.78091,204.7807,2475,4225,173.9155,188.18729,15.37651,4.85084,4.33564,137.85453,0.87792,46659.99902,2775,100,8728573,1,1.11883,0.89379,0.9847
"2024may23","grande","004","4",17.68345,5874.95254,630.27824,5071,8429,275.99515,188.29681,15.98652,5.32732,4.22638,58.56577,0.8695,103889.42445,5659,100,19434343,1,1.26049,0.79334,0.98805
"2024may23","grande","004","4",17.97211,4769.82213,1467.55677,2977,9534,96.56696,188.30097,16.25388,5.34998,4.27717,154.48442,0.85486,85723.79127,4595,100,16036142,1,1.25082,0.79947,0.9829
"2024may23","grande","004","4",19.08936,2999.17222,470.77863,2543,5495,108.91257,188.8115,16.50351,5.10353,4.76245,88.54338,0.88074,57252.2728,2823,100,10710044,1,1.07162,0.93317,0.98701
"2024may23","grande","004","4",18.47461,3504.26505,264.14373,3166,5478,164.30293,189.68831,16.10765,5.10735,4.60564,108.51458,0.89479,64739.91986,3425,100,12110740,1,1.10894,0.90177,0.99083
"2024may23","grande","004","4",18.9771,4659.93155,305.4087,4254,6522,294.64078,189.67354,16.5286,5.45715,4.42766,50.23186,0.87291,88431.98371,4571,100,16542757,1,1.23252,0.81135,0.98693
"2024may23","grande","004","4",12.66387,4450.79316,141.62928,4075,5661,289.28175,189.23895,13.43702,4.43555,3.6352,0.85782,0.88139,56364.27819,4438,100,10543929,1,1.22017,0.81956,0.9877
"2024may23","grande","004","4",14.44398,4680.71984,491.95428,4095,8219,284.13818,189.63918,14.66007,4.97883,3.69377,33.71818,0.84455,67608.21487,4556,100,12647305,1,1.3479,0.74189,0.98201
"2024may23","grande","004","4",15.14426,5167.74938,420.67448,4594,7299,265.44715,191.0445,14.77386,4.7998,4.01731,176.99385,0.87191,78261.73924,5016,100,14640234,1,1.19478,0.83698,0.98198
"2024may23","grande","004","4",18.80069,5705.23088,898.43216,4911,10030,311.76704,191.91204,16.28936,5.13017,4.66608,32.14529,0.89038,107262.29113,5417,100,20065297,1,1.09946,0.90954,0.98723
"2024may23","grande","004","4",17.2558,3918.30638,685.2799,3098,7503,349.21812,191.78449,15.85803,4.93,4.45654,153.11631,0.86228,67613.49638,3725,100,12648293,1,1.10624,0.90396,0.98175
"2024may23","grande","004","4",16.20805,5883.10917,525.19863,5267,8348,279.34967,191.98669,15.46217,5.34171,3.86332,14.20934,0.85192,95353.70694,5677,100,17837587,1,1.38268,0.72324,0.9833
"2024may23","grande","004","4",17.41082,4508.29905,215.7946,4009,6099,328.07491,192.43545,15.8152,5.04745,4.39195,95.47179,0.87474,78493.18501,4461,100,14683530,1,1.14925,0.87013,0.98592
"2024may23","grande","004","4",16.74796,3685.76859,202.56636,3278,5244,339.32732,192.92549,15.31594,4.95849,4.30053,32.9311,0.89719,61729.09881,3655,100,11547513,1,1.15299,0.86731,0.98911
"2024may23","grande","004","4",20.1478,4367.9472,787.22999,3436,9626,252.59382,193.59384,17.04559,5.49837,4.66556,105.15845,0.87139,88004.52321,4179,100,16462793,1,1.1785,0.84853,0.986
"2024may23","grande","004","4",14.33706,4792.84937,222.99127,4466,6233,290.44689,193.75955,14.48875,4.87512,3.74443,40.90663,0.85824,68715.3923,4737,100,12854422,1,1.30197,0.76807,0.98512
"2024may23","grande","004","4",18.39442,2723.50857,272.53926,2328,4183,109.87916,194.95581,16.115,5.22567,4.48182,93.60495,0.89009,50097.36645,2647,100,9371593,1,1.16597,0.85766,0.98752
"2024may23","grande","004","4",19.4689,4063.28666,820.98046,3057,7038,145.90395,195.31177,17.00276,5.38534,4.60297,71.78919,0.84628,79107.72229,3733,100,14798490,1,1.16997,0.85472,0.98552
"2024may23","grande","004","4",18.00953,4760.97922,331.68427,4292,6608,307.11395,195.26632,15.98652,5.20288,4.40726,17.08913,0.88553,85743.01962,4660,100,16039739,1,1.18052,0.84708,0.98566
"2024may23","grande","004","4",16.32565,3544.83104,531.19725,3113,6101,162.53226,195.65028,15.35877,4.95378,4.19608,13.73279,0.8697,57871.67463,3368,100,10825914,1,1.18057,0.84705,0.98405
"2024may23","grande","004","4",18.14318,4481.75074,482.875,3974,7260,334.38492,195.84619,16.10765,5.26539,4.38726,28.52108,0.87874,81313.19266,4337,100,15211062,1,1.20016,0.83323,0.98922
"2024may23","grande","004","4",14.85025,2913.7815,366.1658,2440,4890,117.69264,196.21296,14.62763,4.82088,3.92209,99.09067,0.87216,43270.37903,2800,100,8094485,1,1.22916,0.81356,0.98721
"2024may23","grande","004","4",11.28469,2106.21554,230.82169,1836,3583,100.62702,195.59623,12.59514,4.08427,3.51792,29.16753,0.89391,23767.99363,2060,100,4446221,1,1.16099,0.86133,0.98622
"2024may23","grande","004","4",14.67919,6317.19155,958.05241,5238,12559,283.75628,195.83125,15.63349,5.10976,3.65773,6.23151,0.75474,92731.23754,6140,100,17347008,1,1.39698,0.71583,0.94219
"2024may23","grande","004","4",20.54872,1884.4563,264.90712,1568,3500,90.66248,197.60496,17.09881,5.40933,4.83673,12.99943,0.88321,38723.17203,1817,100,7243850,1,1.11839,0.89415,0.98602
"2024may23","grande","004","4",11.49317,2332.76512,140.04861,2154,3425,126.55145,197.23218,12.77685,3.9676,3.68826,3.42547,0.88471,26810.87261,2300,100,5015445,1,1.07574,0.9296,0.98421
"2024may23","grande","004","4",16.10113,3468.44754,836.25552,2758,8961,140.9657,197.86529,15.10915,4.82766,4.24649,15.45301,0.88631,55845.9361,3199,100,10446964,1,1.13686,0.87962,0.98657
"2024may23","grande","004","4",14.33172,4668.53264,211.19809,4259,5451,292.4076,198.05014,14.50649,4.84306,3.76781,45.33175,0.85582,66908.09889,4628,100,12516336,1,1.28538,0.77798,0.98205
"2024may23","grande","004","4",14.81817,4968.22006,552.60782,4472,8505,312.78914,198.10838,14.76347,4.89891,3.85128,162.14691,0.85433,73619.95144,4819,100,13771906,1,1.27202,0.78615,0.98472
"2024may23","grande","004","4",13.01669,3027.85216,310.17511,2720,5791,150.11351,198.31671,13.65421,4.50576,3.67826,137.15105,0.87736,39412.60203,2950,100,7372820,1,1.22497,0.81635,0.98424
"2024may23","grande","004","4",18.81673,5341.47926,1641.5987,3859,10988,252.6031,199.16794,16.47842,5.31176,4.51041,90.69982,0.87081,100509.17007,4529,100,18802007,1,1.17767,0.84914,0.9853
"2024may23","grande","004","4",12.30037,2312.56584,211.6182,2014,3908,121.85448,199.52907,13.32628,4.4009,3.55866,144.64905,0.87038,28445.41026,2267,100,5321214,1,1.23667,0.80862,0.98692
"2024may23","grande","004","4",20.5113,2221.0662,101.85891,1981,2783,129.5613,200.18972,17.06333,5.37541,4.85838,12.3993,0.88527,45556.96448,2219,100,8522231,1,1.10642,0.90382,0.98612
"2024may23","grande","004","4",16.57155,5932.84742,1056.26398,4980,9712,317.36684,200.11297,15.505,4.83417,4.36467,92.65758,0.86622,98316.48653,5372,100,18391827,1,1.10757,0.90288,0.98319
"2024may23","grande","004","4",16.12786,2023.99271,228.16799,1749,3818,108.35355,200.25077,15.19481,4.96035,4.13975,82.44711,0.8778,32642.67421,1968,100,6106386,1,1.19822,0.83457,0.9853
"2024may23","grande","004","4",17.46428,4167.68136,291.98705,3671,5595,336.10645,200.77591,15.75463,4.98438,4.46118,17.73264,0.88419,72785.54175,4085,100,13615815,1,1.11728,0.89503,0.98597
"2024may23","grande","004","4",14.63642,2871.56501,215.24303,2612,4412,164.64036,200.75623,14.63498,4.92927,3.78062,139.10071,0.85874,42029.43711,2818,100,7862345,1,1.30383,0.76697,0.98631
"2024may23","grande","004","4",15.5933,4674.98183,167.36131,4366,6183,307.74896,200.74515,15.04858,5.00718,3.9651,28.30281,0.86528,72898.37263,4654,100,13636922,1,1.26281,0.79188,0.98581
"2024may23","grande","004","4",17.35736,3544.41946,634.24969,2910,7543,159.31013,201.54417,15.8152,5.0804,4.35007,115.00303,0.87206,61521.77801,3293,100,11508730,1,1.16789,0.85624,0.98528
"2024may23","grande","004","4",16.11717,2226.47562,325.87326,1897,4543,117.64803,201.72636,15.4016,5.14645,3.98742,100.13452,0.85382,35884.48664,2117,100,6712824,1,1.29067,0.77479,0.98385
"2024may23","grande","004","4",18.19129,2444.50309,228.54894,2159,4136,174.83345,201.64808,16.08991,5.23144,4.42743,155.87796,0.88301,44468.65723,2387,100,8318644,1,1.1816,0.84631,0.98652
"2024may23","grande","004","4",14.25688,5262.7724,176.55938,4894,5976,289.39657,201.45368,14.40614,4.60082,3.94548,152.52661,0.86326,75030.71435,5236,100,14035814,1,1.1661,0.85756,0.98214
"2024may23","grande","004","4",16.68381,3380.33387,321.7287,2838,5148,247.66727,202.00631,15.35877,5.00357,4.24546,147.87009,0.88878,56396.84931,3297,100,10550022,1,1.17857,0.84849,0.98828
"2024may23","grande","004","4",18.79,4973.51408,377.45068,4521,7291,312.7797,203.52832,16.35728,5.24504,4.56129,27.24656,0.8825,93452.33524,4853,100,17481902,1,1.1499,0.86964,0.98764
"2024may23","grande","004","4",14.6685,5097.23069,254.87233,4746,6694,303.36888,203.73638,14.65272,4.85404,3.84762,80.42153,0.85854,74768.70743,5030,100,13986801,1,1.26157,0.79266,0.98475
"2024may23","grande","004","4",11.66423,4620.37901,421.50889,4035,7076,273.41683,203.55962,13.02647,4.25447,3.49077,34.47366,0.8638,53893.18189,4505,100,10081667,1,1.21878,0.82049,0.98443
"2024may23","grande","004","4",22.95962,5686.16973,1904.72782,3558,12616,252.39668,205.16333,18.62166,6.56367,4.45377,75.27922,0.83203,130552.28104,5047,100,24422099,1,1.47373,0.67855,0.98656
"2024may23","grande","004","4",17.20234,2921.12119,459.47269,2355,6260,142.99776,205.49047,16.02934,5.47034,4.0039,76.86952,0.84133,50250.11874,2771,100,9400168,1,1.36625,0.73193,0.98305
"2024may23","grande","004","4",16.81211,2862.91447,339.56452,2449,4449,163.20746,205.62664,15.59066,5.15629,4.1514,124.16136,0.86917,48131.62228,2760,100,9003866,1,1.24206,0.80511,0.9862
"2024may23","grande","004","4",19.44752,2928.91451,410.7577,2497,5637,148.25327,206.45379,16.69257,5.28346,4.68658,107.267,0.87706,56960.11634,2781,100,10655391,1,1.12736,0.88703,0.98805
"2024may23","grande","004","4",18.53876,2829.2748,273.86411,2453,5048,172.74807,206.97878,16.13274,5.08352,4.64329,95.95647,0.89511,52451.23239,2761,100,9811925,1,1.09481,0.9134,0.98832
"2024may23","grande","004","4",17.28252,5292.75503,376.3293,4768,7963,289.99155,207.87553,15.94369,5.52889,3.97996,66.56124,0.85436,91472.16847,5209,100,17111477,1,1.38918,0.71985,0.98808
"2024may23","grande","004","4",13.95218,5292.68161,355.37665,4934,8356,284.43135,207.39277,14.2997,4.94093,3.59537,160.38241,0.85743,73844.43182,5227,100,13813899,1,1.37425,0.72767,0.98509
"2024may23","grande","004","4",14.03771,2400.55407,287.48806,2056,4135,166.56599,208.78586,14.05007,4.31865,4.13865,148.32148,0.89361,33698.27669,2324,100,6303855,1,1.04349,0.95832,0.98278
"2024may23","grande","004","4",15.12288,4743.64581,220.90337,4310,6404,310.71847,209.89277,14.65272,4.67449,4.11918,4.87567,0.88513,71737.57287,4717,100,13419774,1,1.13481,0.8812,0.98657
"2024may23","grande","004","4",16.65174,5617.0947,386.12533,4973,7653,305.22749,210.64525,15.41934,4.94142,4.2906,21.74254,0.88011,93534.38045,5495,100,17497250,1,1.15168,0.86829,0.98498
"2024may23","grande","004","4",18.1111,2309.64197,357.30877,1966,4775,150.46592,211.49149,16.48577,5.04742,4.56863,102.23787,0.83741,41830.16153,2228,100,7825067,1,1.1048,0.90514,0.9816
"2024may23","grande","004","4",14.20877,7567.2912,1300.74612,6094,13483,287.84447,212.81564,14.32479,4.50809,4.01305,78.26378,0.87014,107521.8925,7103,100,20113860,1,1.12336,0.89019,0.98135
"2024may23","grande","004","4",14.23015,5160.80917,176.25414,4762,6442,292.89575,213.42835,14.42818,4.76554,3.80196,32.17038,0.85901,73439.09701,5124,100,13738074,1,1.25344,0.7978,0.98501
"2024may23","grande","004","4",20.02485,1603.01068,392.43742,1299,4639,17.04872,215.09083,17.04559,5.67564,4.49226,63.41243,0.86607,32100.04677,1483,100,6004878,1,1.26343,0.7915,0.98501
"2024may23","grande","004","4",18.92899,7155.82321,1224.52958,5634,12140,301.5993,215.3579,16.33954,5.21636,4.6203,46.0434,0.89096,135452.49416,6932,100,25338770,1,1.12901,0.88573,0.98938
"2024may23","grande","004","4",14.89301,5521.77782,371.90306,5088,7321,279.88621,215.29293,14.84178,5.09527,3.72157,166.46426,0.84961,82235.91268,5386,100,15383673,1,1.36912,0.7304,0.9841
"2024may23","grande","004","4",15.17633,5318.45086,384.79416,4782,7368,306.40712,215.89532,14.95557,4.75802,4.06117,161.66245,0.85265,80714.58545,5198,100,15099082,1,1.17159,0.85354,0.98015
"2024may23","grande","004","4",13.77042,4582.64441,346.63441,3954,5708,273.40561,216.10598,14.02498,4.64757,3.77252,134.24618,0.87974,63104.9599,4507,100,11804892,1,1.23195,0.81172,0.98622
"2024may23","grande","004","4",15.13357,8555.25468,1416.22991,6694,13932,285.3677,216.6873,14.77386,4.44219,4.33765,77.22338,0.87129,129471.53256,8399,100,24219926,1,1.0241,0.97646,0.98196
"2024may23","grande","004","4",22.32348,1658.46145,295.11789,1253,3703,65.4996,218.43507,17.81221,5.72654,4.96341,130.45502,0.88417,37022.63684,1568,100,6925735,1,1.15375,0.86674,0.98793
"2024may23","grande","004","4",18.95572,4566.08488,443.23244,4045,7169,269.80361,219.54804,16.43559,5.35537,4.50673,140.81024,0.88182,86553.41125,4432,100,16191337,1,1.18831,0.84153,0.98816
"2024may23","grande","004","4",18.13248,4570.28361,203.53686,4153,5600,320.65681,219.92628,16.22879,5.37918,4.29191,33.16959,0.86516,82870.59776,4519,100,15502402,1,1.25333,0.79787,0.98533
"2024may23","grande","004","4",14.63108,5339.02886,187.0447,4859,6488,296.44141,220.11297,14.4031,4.68636,3.97513,121.63286,0.88629,78115.73852,5307,100,14612922,1,1.17892,0.84823,0.9856
"2024may23","grande","004","4",16.53413,6627.92596,1115.83177,5483,11132,281.41425,220.79905,15.41934,4.86311,4.3289,50.93654,0.8739,109587.00183,6235,100,20500175,1,1.12341,0.89015,0.9844
"2024may23","grande","004","4",14.06444,5428.25314,698.65749,4883,9871,301.2044,221.37194,14.33213,4.71451,3.79836,70.88904,0.86042,76345.31949,5208,100,14281734,1,1.2412,0.80568,0.98632
"2024may23","grande","004","4",19.42613,5647.65493,645.48979,4949,9764,275.80549,221.36811,16.7354,5.70564,4.33503,2.48678,0.87161,109712.10636,5454,100,20523578,1,1.31617,0.75978,0.98857
"2024may23","grande","004","4",15.51846,7192.31588,1184.19501,5855,10259,286.77743,222.16661,14.93783,4.87523,4.05287,124.30092,0.87394,111613.63843,6610,100,20879293,1,1.20291,0.83132,0.98674
"2024may23","grande","004","4",17.50704,1509.3771,302.27153,1214,3722,70.3379,222.16304,15.9186,5.12719,4.34754,134.71955,0.86819,26424.72873,1421,100,4943210,1,1.17933,0.84794,0.9857
"2024may23","grande","004","4",14.60435,4589.15922,261.94649,3970,5478,331.31838,224.49177,14.41044,4.5466,4.08983,103.3141,0.88377,67021.67817,4564,100,12537583,1,1.11168,0.89954,0.98397
"2024may23","grande","004","4",19.04659,5931.96492,1013.8927,4941,9876,298.49508,225.77861,16.46068,5.22057,4.64526,98.2762,0.88335,112983.72085,5574,100,21135591,1,1.12385,0.8898,0.9863
"2024may23","grande","004","4",16.51809,4371.34919,102.34736,4090,4927,344.95326,226.58846,15.63349,5.21986,4.02913,59.99642,0.84929,72206.36068,4364,100,13507469,1,1.29553,0.77188,0.98439
"2024may23","grande","004","4",16.41653,3012.2833,230.27579,2607,4284,233.30518,226.98285,15.37651,4.92247,4.24628,163.54076,0.87252,49451.23097,2948,100,9250722,1,1.15924,0.86263,0.98461
"2024may23","grande","004","4",15.50776,5535.64909,226.41956,5040,6873,288.90995,227.18331,14.92009,4.9764,3.96775,127.24351,0.87542,85845.54406,5484,100,16058918,1,1.25421,0.79731,0.98156
"2024may23","grande","004","4",16.43256,4709.17794,373.80366,4137,6314,272.98461,228.01553,15.25537,4.90302,4.26729,30.55842,0.8873,77383.86932,4594,100,14476013,1,1.14898,0.87034,0.987
"2024may23","grande","004","4",17.5017,4351.23091,1245.81777,3372,9003,238.14795,229.80176,16.23614,5.34887,4.16609,47.89067,0.8343,76153.92342,3808,100,14245930,1,1.28391,0.77887,0.97995
"2024may23","grande","004","4",16.10113,3720.89907,636.06294,3117,8587,242.82462,231.55192,15.38386,4.99982,4.10027,82.32865,0.85494,59910.69178,3532,100,11207348,1,1.21939,0.82008,0.98447
"2024may23","grande","004","4",21.17951,3643.77612,759.85681,2886,8441,233.62672,233.23664,17.6305,5.8681,4.59546,41.26761,0.85624,77173.39992,3462,100,14436641,1,1.27693,0.78313,0.98386
"2024may23","grande","004","4",16.91902,5328.93175,594.38243,4475,8198,283.36311,233.67586,15.70445,5.4042,3.98615,148.70763,0.86206,90160.30031,5183,100,16866069,1,1.35574,0.7376,0.98767
"2024may23","grande","004","4",24.09824,1669.75954,212.38657,1377,3285,6.21709,234.33401,18.56109,6.05334,5.06874,164.88005,0.879,40238.27157,1616,100,7527276,1,1.19425,0.83735,0.98827
"2024may23","grande","005","4",16.58224,3992.39684,264.60914,3709,5350,289.47861,3.54068,15.38386,5.09007,4.14791,79.7865,0.88049,66202.89384,3918,100,12384415,1,1.22714,0.8149,0.98696
"2024may23","grande","005","4",17.42151,3829.66708,133.23892,3546,4838,210.28772,3.90909,15.90086,5.25744,4.21912,174.45355,0.86587,66718.58983,3809,100,12480885,1,1.2461,0.80251,0.98519
"2024may23","grande","005","4",15.00527,4109.96402,466.00521,3690,6601,281.67621,4.58234,14.73103,4.7674,4.00749,44.43741,0.86894,61671.13046,3954,100,11536669,1,1.18962,0.8406,0.98198
"2024may23","grande","005","4",16.87091,5860.96261,1009.81789,4591,8218,303.61364,5.42288,15.63349,5.13336,4.18453,107.59299,0.86743,98879.76425,5462,100,18497198,1,1.22675,0.81516,0.98211
"2024may23","grande","005","4",14.29965,4211.72299,185.29504,3893,5198,199.12962,5.50704,14.36027,4.56226,3.99076,72.52715,0.87139,60226.14462,4162,100,11266359,1,1.14321,0.87473,0.9849
"2024may23","grande","005","4",17.2451,5267.07998,1738.96263,3666,10819,114.92055,7.01707,15.75463,5.22812,4.19982,123.27022,0.87309,90831.34658,4421,100,16991600,1,1.24484,0.80331,0.98685
"2024may23","grande","005","4",16.88695,4041.74549,228.89951,3737,5515,255.80416,6.9792,15.505,4.92843,4.36267,43.01243,0.88271,68252.73596,3981,100,12767874,1,1.12968,0.88521,0.98703
"2024may23","grande","005","4",18.19663,3972.90041,582.97234,3330,6694,109.55008,7.1438,16.0116,5.00811,4.62623,38.81219,0.89193,72293.40944,3751,100,13523753,1,1.08254,0.92375,0.98824
"2024may23","grande","005","4",17.21303,6193.5441,760.89819,5449,10210,326.64021,7.35759,15.52274,5.03635,4.35163,114.42029,0.8977,106609.66601,5911,100,19943212,1,1.15735,0.86404,0.9894
"2024may23","grande","005","4",15.7697,3828.60542,169.1846,3574,4889,216.43466,7.62022,15.15198,4.79075,4.19112,178.84478,0.86317,60375.96749,3792,100,11294386,1,1.14307,0.87484,0.97731
"2024may23","grande","005","4",16.03699,2951.39967,325.30154,2362,4186,103.68815,8.78178,15.505,4.85543,4.20538,27.28518,0.83828,47331.55312,2885,100,8854199,1,1.15458,0.86612,0.97847
"2024may23","grande","005","4",16.68916,3275.2303,207.38505,2984,4738,121.87566,8.96748,15.4016,4.98003,4.2669,13.35195,0.88412,54660.82961,3239,100,10225269,1,1.16713,0.8568,0.98564
"2024may23","grande","005","4",13.88803,5004.58776,457.47965,4409,7281,299.66096,8.93486,13.97176,4.3502,4.06482,55.39978,0.89402,69503.86137,4861,100,13001919,1,1.07021,0.9344,0.98577
"2024may23","grande","005","4",12.22553,4038.46087,262.61589,3733,5470,262.44458,9.14841,13.25836,4.3695,3.56243,68.08573,0.87397,49372.31831,3973,100,9235960,1,1.22655,0.81529,0.98387
"2024may23","grande","005","4",16.58224,4808.34268,974.30829,4200,9681,250.77331,9.54779,15.4016,4.94087,4.27316,67.22586,0.87846,79733.10591,4464,100,14915479,1,1.15626,0.86486,0.98837
"2024may23","grande","005","4",17.66741,4451.63782,387.94006,3913,7737,210.95667,9.61107,15.9186,5.2359,4.29627,41.2447,0.87614,78648.92017,4332,100,14712663,1,1.21871,0.82054,0.98627
"2024may23","grande","005","4",17.95608,4320.84728,426.36105,3897,6425,267.4999,10.55862,16.15048,5.39109,4.24077,64.78212,0.86507,77585.47026,4183,100,14513726,1,1.27125,0.78663,0.98548
"2024may23","grande","005","4",17.28252,5308.72038,1030.42231,4358,9636,200.89738,10.98464,15.73689,4.96251,4.43421,94.67799,0.87696,91748.09015,4933,100,17163093,1,1.11914,0.89354,0.98552
"2024may23","grande","005","4",17.31994,4840.4608,278.47961,4424,6794,308.25664,10.98069,15.9186,5.2288,4.21749,19.28356,0.85891,83836.51073,4767,100,15683093,1,1.23979,0.80659,0.98346
"2024may23","grande","005","4",16.24547,3232.04508,877.0706,2514,7026,107.22322,11.80541,15.59066,5.13437,4.02861,64.34474,0.83987,52506.07888,2956,100,9822185,1,1.27448,0.78464,0.9827
"2024may23","grande","005","4",13.90407,4717.48328,845.7064,4059,7824,296.71174,12.37959,14.07516,4.59925,3.84915,44.3652,0.88195,65592.2001,4406,100,12270174,1,1.19487,0.83691,0.98467
